@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R2,3,4,5,7-11,17-21,22'

@attribute fingersExtended numeric
@attribute ratio numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1101,0.011033,0.412131,0.949965,0,1.214883,1.204043,0,0.933279,0,2.308903,2.512621,0,2.108184,G0
1101,0.01112,0.708656,0.97247,0,1.214866,1.244837,0,1.02053,0,2.781374,2.961737,0,2.464311,G0
1101,0.011141,0.767946,1.031809,0,1.221399,1.241763,0,0.989778,0,3.706137,3.890916,0,3.405363,G0
1101,0.016025,0.709577,0.913151,0,1.210506,0.9568,0,0,0,3.641117,3.349275,0,0,G0
1101,0.01572,0.516266,0.924732,0,1.194529,0.941668,0,0,0,2.858732,2.617632,0,0,G0
1101,0.010908,0.518959,0.702197,0,1.239997,1.22497,0,0.963491,0,3.057457,3.187417,0,2.707933,G0
1000,0.036082,1.912317,4.437551,0,6.598793,0,0,0,0,13.289945,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,1,0.838413,-0.500419,0,1,0,0,0,0,2.809139,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,1,0.440294,-0.790939,0,1.000002,0,0,0,0,1.59193,0,0,0,G2
1000,1,-0.301824,0.648214,0,0.999994,0,0,0,0,1.665841,0,0,0,G2
1000,1,-0.38944,0.695994,0,1.000001,0,0,0,0,1.021873,0,0,0,G2
1000,1,-0.344222,0.680582,0,1,0,0,0,0,1.047104,0,0,0,G2
1000,1,-0.241185,0.662175,0,0.999999,0,0,0,0,1.983822,0,0,0,G2
1,1,-0.199055,0.73561,0,0,0,0,1.000004,0,0,0,0,2.097503,G3
1,0.017628,0.074395,1.139866,0,0,0,0,0.869003,0,0,0,0,2.353175,G3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,G3
1,1,0.048779,0.883641,0,0,0,0,0.999996,0,0,0,0,2.980708,G3
1,1,0.195088,0.879319,0,0,0,0,1.000002,0,0,0,0,3.005998,G3
1,1,0.049099,0.833071,0,0,0,0,1.000001,0,0,0,0,2.136312,G3
1,1,0.060909,0.845208,0,0,0,0,0.999995,0,0,0,0,2.503452,G3
1,1,0.002198,0.860605,0,0,0,0,0.999996,0,0,0,0,2.595878,G3
1,1,-0.014611,0.841087,0,0,0,0,0.999995,0,0,0,0,2.538054,G3
1,1,-0.172701,0.755256,0,0,0,0,1,0,0,0,0,2.836312,G3
11000,0.027495,-0.072026,1.53506,1.191159,1.801469,0,0,0,0.585526,1.508702,0,0,0,G4
11000,0.012179,-0.35709,1.391002,1.01492,1.518774,0,0,0,1.764192,2.376202,0,0,0,G4
11000,0.023979,-0.057814,1.564538,1.292572,1.843639,0,0,0,1.267566,2.246101,0,0,0,G4
11000,0.012371,-0.306567,1.238433,1.032243,1.472584,0,0,0,1.271936,1.775503,0,0,0,G4
11000,0.011632,-0.456731,1.116702,1.076454,1.406062,0,0,0,2.215299,2.696558,0,0,0,G4
11000,0.011963,-0.538603,1.072066,0.968815,1.333692,0,0,0,1.57859,1.894687,0,0,0,G4
11000,0.012571,-0.49363,1.131225,0.995287,1.397434,0,0,0,1.699088,2.155454,0,0,0,G4
11000,0.022713,0.315553,2.852303,2.361447,3.427055,0,0,0,2.559346,3.088927,0,0,0,G4
11000,0.012888,-0.274237,1.283077,0.983621,1.446803,0,0,0,2.19769,2.679899,0,0,0,G4
11000,0.034152,-0.071735,3.320397,2.379204,3.822544,0,0,0,1.31712,2.952057,0,0,0,G4
1100,0.02039,0.344217,0.714377,0,1.00572,1.071191,0,0,0,1.669145,1.720098,0,0,G5
1100,0.019394,0.00125,0.945916,0,0.992334,1.071605,0,0,0,2.575551,2.668509,0,0,G5
1100,0.019014,-0.104991,0.900844,0,1.008646,1.051204,0,0,0,2.433961,2.511825,0,0,G5
1100,0.019206,0.100275,0.891132,0,0.998371,1.069908,0,0,0,2.707155,2.788701,0,0,G5
1100,0.019641,0.230157,0.813929,0,1.006797,1.06643,0,0,0,2.089201,2.140681,0,0,G5
1100,0.020034,0.20059,0.809435,0,1.011392,1.047732,0,0,0,2.396351,2.446493,0,0,G5
1100,0.018406,-0.008094,0.792402,0,1.024729,1.039491,0,0,0,2.29112,2.3425,0,0,G5
1100,0.015375,0.279717,2.213762,0,2.832991,2.923397,0,0,0,6.441021,6.520558,0,0,G5
1100,0.019417,0.184218,0.836541,0,1.035887,1.0501,0,0,0,1.768462,1.740856,0,0,G5
1100,0.019508,0.29544,0.741945,0,1.0369,1.084446,0,0,0,1.647765,1.631936,0,0,G5
1110,0.02997,0.516782,1.581077,0,2.418102,2.459216,2.933666,0,0,5.104704,5.318959,0.260904,0,G6
1110,0.015697,0.139307,0.827264,0,1.076623,1.089079,0.973564,0,0,3.01018,3.086457,2.910534,0,G6
1110,0.015816,0.094906,0.760551,0,1.077234,1.080203,0.964472,0,0,2.95822,3.024344,2.858088,0,G6
1110,0.015631,-0.129805,0.568608,0,1.077521,1.078524,0.954084,0,0,2.257991,2.318944,2.147071,0,G6
1110,0.052611,0.465319,1.883136,0,2.53388,2.546745,3.536897,0,0,6.851732,6.921296,1.31241,0,G6
1110,0.016834,0.181402,0.792017,0,1.094754,1.076091,0.965971,0,0,2.104511,2.124966,1.978572,0,G6
1110,0.018884,0.274874,0.799378,0,1.142736,1.119584,0.955701,0,0,1.217409,1.278009,1.057071,0,G6
1110,0.016977,0.13395,0.839703,0,1.098001,1.070517,0.963576,0,0,2.500471,2.509493,2.366792,0,G6
1110,0.033821,0.005638,0.638898,0,1.075701,0.951488,0,0,0,2.322615,2.17878,0,0,G6
1110,0.01103,0.317525,0.877654,0,1.114633,1.164379,1.025864,0,0,2.135258,2.339657,2.051948,0,G6
10001,0.013018,0.623048,1.032663,1.271605,0,0,0,0.86228,2.093726,0,0,0,1.927939,G7
10001,0.011292,0.627914,0.723627,1.235741,0,0,0,1.390951,1.352113,0,0,0,1.460773,G7
10001,0.012412,0.587678,0.696,1.28493,0,0,0,0.916872,0.824675,0,0,0,0.691008,G7
10001,0.011606,0.531465,0.817296,1.200095,0,0,0,1.356032,1.873512,0,0,0,2.012805,G7
10001,0.011732,0.683781,0.748672,1.221998,0,0,0,1.396862,1.90088,0,0,0,1.698868,G7
10001,0.011921,0.727063,0.633878,1.307666,0,0,0,0.935162,1.236203,0,0,0,1.130914,G7
10001,0.011871,0.559888,1.066187,1.169796,0,0,0,1.38805,2.775181,0,0,0,3.010971,G7
10001,0.011567,0.408152,1.006429,1.175392,0,0,0,1.354603,2.820745,0,0,0,3.029893,G7
10001,0.050177,1.685299,4.407277,4.592912,0,0,0,5.88874,13.889446,0,0,0,4.90577,G7
10001,0.046378,1.697408,4.139905,4.253583,0,0,0,5.513563,10.251035,0,0,0,2.00298,G7
11001,0.012986,0.496928,1.104342,0.977127,1.414064,0,0,1.250176,2.964543,3.668756,0,0,3.193327,G8
11001,0.011998,0.350388,1.251412,0.971274,1.42481,0,0,1.20614,3.436529,4.192065,0,0,3.666392,G8
11001,0.012695,0.26795,1.173207,0.966175,1.42344,0,0,1.168821,3.472267,4.230053,0,0,3.700291,G8
11001,0.012879,0.356405,1.148731,0.938493,1.42829,0,0,1.246441,3.076502,3.812274,0,0,3.30469,G8
11001,0.013162,0.538121,1.155998,0.958416,1.432833,0,0,1.262048,3.20736,3.933349,0,0,3.398436,G8
11001,0.012941,0.285648,1.043317,0.907531,1.413912,0,0,1.199218,3.057622,3.81933,0,0,3.356642,G8
11001,0.01283,0.095009,0.956007,0.902471,1.391207,0,0,1.158696,2.902701,3.623254,0,0,3.169623,G8
11001,0.012804,0.063922,1.040511,0.903415,1.379568,0,0,1.180612,2.978501,3.670811,0,0,3.23271,G8
11001,0.013011,0.273822,1.111945,0.904117,1.412387,0,0,1.20786,2.715345,3.457265,0,0,2.981282,G8
11001,0.013227,0.497472,1.013234,0.975834,1.425198,0,0,1.26309,1.944539,2.646977,0,0,2.135363,G8
11111,0.009618,1.037722,1.157735,1.084769,1.453234,1.50075,1.392012,1.274498,1.976339,3.062286,3.213935,2.961429,2.355674,G9
11111,0.00954,0.96735,1.255594,1.052172,1.420335,1.499299,1.387913,1.23492,2.555644,3.675258,3.813145,3.565082,2.955591,G9
11111,0.009611,0.972766,1.184164,1.032363,1.423306,1.506554,1.384917,1.239287,2.504286,3.585953,3.756645,3.500747,2.903466,G9
11111,0.009665,0.967241,1.250833,1.092051,1.470088,1.511768,1.394813,1.269277,1.74757,2.868926,3.010063,2.74509,2.126699,G9
11111,0.009683,1.00079,1.220477,1.093663,1.488353,1.509308,1.400314,1.292467,1.537501,2.69657,2.829509,2.58122,1.969107,G9
11111,0.009614,0.910479,1.088166,1.047316,1.403467,1.495557,1.361325,1.222237,2.009431,3.015776,3.199347,2.939293,2.362875,G9
11111,0.009669,0.776657,1.085197,1.03597,1.445678,1.480524,1.34196,1.201928,1.732327,2.785489,2.923,2.66829,2.10814,G9
11111,0.009657,0.79672,1.063287,0.966635,1.41541,1.469002,1.330957,1.197116,2.507942,3.540558,3.681621,3.432266,2.912088,G9
11111,0.009594,1.012155,1.087691,1.006704,1.408405,1.486613,1.386577,1.251208,2.618022,3.673217,3.852635,3.631503,3.052096,G9
11111,0.009706,1.080741,1.177329,1.08332,1.455944,1.508981,1.413108,1.291291,2.077683,3.192233,3.353548,3.1159,2.488692,G9
