@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R4,5,6,7-11,12-17,18-22'

@attribute Max_X numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.1556,0.574298,1,0,0,0,0,0.999994,0,0,0,0,31.804642,0,0,0,0,0.75342,G3
0.222859,0.561295,1,0,0,0,0,0.999998,0,0,0,0,35.852303,0,0,0,0,0.781298,G3
0.309264,0.545472,1,0,0,0,0,0.999996,0,0,0,0,148.338348,0,0,0,0,1.29269,G3
0.511787,0.678693,36.180531,0,0,0,0,0.925219,0,0,0,0,150.288666,0,0,0,0,1.63418,G3
0.472732,0.69639,36.066982,0,0,0,0,0.956482,0,0,0,0,41.171528,0,0,0,0,0.116966,G3
0.25354,0.779983,1,0,0,0,0,1.000001,0,0,0,0,166.415863,0,0,0,0,1.877574,G3
-0.000021,1.08582,16.175514,1.300291,1.606227,0,0,0,75.896088,54.903709,0,0,0,0.498381,1.296927,0,0,0,G4
-0.102365,1.318317,60.70116,1.102238,1.425639,0,0,0,149.604828,149.911621,0,0,0,2.101819,2.519146,0,0,0,G4
0.120058,1.510522,17.382874,1.314867,1.715055,0,0,0,136.10257,154.380905,0,0,0,1.872597,2.75031,0,0,0,G4
-0.286956,1.153748,54.685745,1.044762,1.391796,0,0,0,146.069656,153.186752,0,0,0,1.845348,2.395666,0,0,0,G4
-0.310827,1.121304,53.386639,1.035076,1.379055,0,0,0,156.757156,158.127731,0,0,0,2.369941,2.815108,0,0,0,G4
-0.230822,1.026543,51.185894,1.043829,1.342581,0,0,0,109.359612,108.74099,0,0,0,1.05186,1.393766,0,0,0,G4
-0.228206,0.980889,51.708252,1.060678,1.33467,0,0,0,98.547623,99.986206,0,0,0,0.906013,1.300148,0,0,0,G4
-0.186455,1.011124,51.193108,1.061323,1.360091,0,0,0,89.615326,89.532028,0,0,0,0.767631,1.216594,0,0,0,G4
-0.296336,0.892096,44.698925,1.047741,1.314823,0,0,0,89.344574,89.119637,0,0,0,0.766812,1.197391,0,0,0,G4
0.03582,1.138649,16.62011,1.297084,1.611156,0,0,0,76.678116,64.727356,0,0,0,0.60677,1.29919,0,0,0,G4
0.139558,0.853475,25.002468,0,1.003864,1.059419,0,0,0,171.717514,172.945724,0,0,0,2.917798,2.986548,0,0,G5
0.147804,0.914233,23.565407,0,1.014066,1.041099,0,0,0,171.135605,171.612167,0,0,0,2.564327,2.595356,0,0,G5
0.222824,0.908718,23.554926,0,0.976346,1.081047,0,0,0,171.422699,172.0513,0,0,0,2.607363,2.719604,0,0,G5
0.347617,1.090106,15.145056,0,1.344843,0.497833,0,0,0,152.3255,162.845322,0,0,0,2.374996,1.520247,0,0,G5
0.102128,0.808731,24.546116,0,1.023299,1.041814,0,0,0,156.101257,158.454224,0,0,0,1.645936,1.674201,0,0,G5
-0.028735,0.800222,25.215828,0,1.031535,1.034033,0,0,0,162.446182,161.748016,0,0,0,1.848886,1.848292,0,0,G5
-0.027244,0.857413,24.850992,0,1.020037,1.032736,0,0,0,167.357513,172.288345,0,0,0,2.282359,2.322742,0,0,G5
-0.057109,0.866703,25.214664,0,1.032052,1.020527,0,0,0,169.327805,174.147827,0,0,0,2.681327,2.705819,0,0,G5
0.043641,0.865421,24.994553,0,1.006811,1.056133,0,0,0,172.756775,173.390564,0,0,0,3.145288,3.202811,0,0,G5
0.054236,0.852607,25.369968,0,1.027142,1.03471,0,0,0,172.002792,173.594467,0,0,0,3.077394,3.100928,0,0,G5
0.389652,0.915078,18.557529,0,1.13585,1.234157,1.116987,0,0,34.834393,12.722005,33.660618,0,0,0.123366,0.199118,0.123678,0,G6
0.350061,0.973619,18.255926,0,1.075808,1.142718,1.004215,0,0,149.250412,176.273788,149.920166,0,0,1.781773,1.965673,1.707701,0,G6
0.478049,0.992767,19.867907,0,1.063225,1.165898,1.034975,0,0,147.243607,174.394989,142.506714,0,0,1.682904,1.892295,1.599661,0,G6
0.492278,0.996788,19.679625,0,1.075843,1.161775,1.027016,0,0,154.332474,172.637848,153.92366,0,0,2.002395,2.206771,1.941365,0,G6
0.141816,0.903235,19.505756,0,1.0754,1.14515,1.009935,0,0,149.185211,173.787872,148.370224,0,0,1.763762,1.941874,1.681604,0,G6
0.147993,0.916604,19.208815,0,1.069415,1.146625,1.001902,0,0,151.334518,173.53688,151.213486,0,0,1.813359,1.992829,1.736571,0,G6
0.180721,0.963934,19.328939,0,1.063831,1.153135,1.000577,0,0,156.124237,175.924545,155.403091,0,0,2.001664,2.19402,1.922534,0,G6
0.414376,0.991339,19.36241,0,1.076611,1.133085,1.045004,0,0,162.251755,177.34613,160.792664,0,0,2.492057,2.664763,2.43194,0,G6
0.364131,0.964287,19.149912,0,1.081429,1.174044,1.018515,0,0,133.359482,172.38913,133.015472,0,0,1.44268,1.671507,1.365915,0,G6
0.470769,0.938965,18.686802,0,1.146632,1.222686,1.082586,0,0,45.478302,13.80197,45.613586,0,0,0.267812,0.550751,0.184963,0,G6
1.317109,0.424214,41.65036,1.728891,0,0,0,1.026845,66.975769,0,0,0,26.135939,0.400902,0,0,0,0.384534,G7
1.153869,0.479772,82.720444,1.706827,0,0,0,1.905124,64.830879,0,0,0,64.355995,0.087632,0,0,0,0.493516,G7
1.214387,0.405363,81.116119,1.677761,0,0,0,1.827751,72.999245,0,0,0,72.901688,0.418244,0,0,0,0.694488,G7
1.065491,0.457093,80.926994,1.627714,0,0,0,1.771544,88.573601,0,0,0,88.483589,0.784499,0,0,0,1.143306,G7
0.879429,0.508598,80.907379,1.583509,0,0,0,1.692066,95.756348,0,0,0,95.949142,1.013742,0,0,0,1.247574,G7
1.01482,0.399364,41.784081,1.668448,0,0,0,0.941109,57.354908,0,0,0,8.70211,0.23357,0,0,0,0.106801,G7
1.369463,0.384122,82.205833,1.773585,0,0,0,1.925213,49.811981,0,0,0,52.287605,0.298597,0,0,0,0.232696,G7
1.432197,0.383998,81.500969,1.801704,0,0,0,1.938152,53.982948,0,0,0,53.931431,0.30107,0,0,0,0.037135,G7
1.249366,0.454909,41.573215,1.710936,0,0,0,0.986897,76.374542,0,0,0,38.376884,0.658959,0,0,0,0.612904,G7
1.081735,0.513884,40.703354,1.629021,0,0,0,1.065551,78.978119,0,0,0,40.783569,0.632291,0,0,0,0.775925,G7
0.545486,0.786356,28.566439,1.185297,1.539258,0,0,1.445259,147.393204,176.763184,0,0,146.263794,2.184069,3.204638,0,0,2.588875,G8
0.99161,0.962037,28.018316,1.385235,1.658412,0,0,1.615292,116.228928,171.350555,0,0,115.948372,1.072995,2.305337,0,0,1.558511,G8
1.115991,0.882369,28.954542,1.457822,1.646045,0,0,1.615611,110.822693,161.412094,0,0,110.82785,1.01373,2.158606,0,0,1.375083,G8
0.982328,0.873196,27.851723,1.381449,1.663945,0,0,1.603975,126.885773,172.451385,0,0,125.822937,1.439148,2.635837,0,0,1.837766,G8
0.803399,0.907886,28.691843,1.398509,1.632785,0,0,1.512784,143.358109,177.665192,0,0,144.300797,2.265675,3.376349,0,0,2.591346,G8
1.208049,0.819426,28.550556,1.422671,1.656072,0,0,1.643406,133.278732,171.584915,0,0,131.639328,1.743786,2.905275,0,0,2.092289,G8
1.180364,0.688344,28.659933,1.4707,1.655904,0,0,1.582127,137.789841,171.835403,0,0,137.991196,2.031006,3.16208,0,0,2.312677,G8
1.076684,0.8349,28.599651,1.408519,1.602721,0,0,1.555596,115.834625,160.142258,0,0,116.919647,1.10119,2.230921,0,0,1.542498,G8
0.999644,0.773971,28.649254,1.398904,1.607905,0,0,1.570874,93.377518,107.203545,0,0,93.410728,0.55934,1.665813,0,0,0.958638,G8
0.707696,0.747363,28.403507,1.297639,1.582314,0,0,1.49802,126.097778,173.113571,0,0,126.253975,1.370372,2.453095,0,0,1.781299,G8
1.027946,1.080613,9.350569,1.298248,1.372002,1.49982,1.452602,1.326569,138.349426,163.104401,170.327118,159.372253,143.312241,1.492289,2.757621,2.938242,2.803932,2.219361,G9
0.892321,0.968518,9.392378,1.314339,1.382829,1.497296,1.431466,1.274227,126.173294,161.07103,166.501831,151.779694,134.465271,0.966312,2.303982,2.440433,2.29634,1.776484,G9
0.872778,0.861062,10.128499,1.232853,1.343429,1.465656,1.414462,1.259822,135.505264,164.302216,169.187805,157.205276,142.974747,1.330727,2.548765,2.698264,2.565171,2.085964,G9
-0.985285,-0.004083,1,1.000003,0,0,0,0,136.794678,105.560562,105.560562,105.560562,105.560562,1.419443,0,0,0,0,G9
0.988456,0.835181,8.479247,1.26436,1.416469,1.536113,1.48365,1.388549,127.468376,154.395416,168.753952,149.806717,129.724609,0.935492,2.306974,2.492724,2.341148,1.723,G9
0.866844,0.713481,9.791775,1.297809,1.374653,1.489156,1.438489,1.321989,131.931885,159.93541,168.903717,153.802948,136.938431,1.269589,2.469249,2.63335,2.481777,1.916036,G9
0.99683,0.685098,9.295431,1.273748,1.375719,1.510693,1.456408,1.353357,132.311508,158.360794,166.183228,153.713531,136.35585,1.179058,2.455916,2.642896,2.49847,1.939686,G9
0.891538,1.174421,9.519137,1.229064,1.362705,1.49485,1.433264,1.300807,152.271393,170.096451,175.255661,167.412613,155.902893,2.384876,3.636585,3.818588,3.671304,3.11106,G9
1.019123,1.128191,9.536864,1.277216,1.359497,1.491448,1.464499,1.326558,150.84613,170.042786,172.825012,165.365067,154.215775,2.35301,3.58542,3.74994,3.623787,3.021146,G9
1.063152,1.200381,9.057203,1.323644,1.382461,1.521984,1.479063,1.33861,150.664581,169.450546,174.796356,166.914536,154.933899,2.334261,3.666045,3.86179,3.729032,3.115675,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0.886732,0.927925,53.716637,0,1.415596,1.228306,0,0,0,163.697708,163.622513,0,130.884628,0,4.061127,3.809917,0,0,G0
0.547338,1.02856,24.80554,0,1.347049,1.15529,0,0.902442,0,152.3423,168.278625,0,160.481247,0,2.61128,2.639111,0,2.249943,G0
0.351789,0.978688,25.275877,0,1.327285,1.127404,0,0.846925,0,131.111145,152.385956,0,159.855103,0,1.757697,1.861239,0,1.610192,G0
0.546105,0.995054,34.194141,0,1.230889,0.934838,0,0,0,161.21904,162.602097,0,117.193008,0,2.439428,2.132315,0,0,G0
0.874791,0.972794,51.504112,0,1.35696,1.113161,0,0,0,155.92421,155.962509,0,119.488953,0,2.773369,2.471603,0,0,G0
0.72639,1.10794,21.811625,0,1.143781,1.349917,0,1.011896,0,153.656494,173.019684,0,154.079178,0,2.318356,2.752664,0,2.156658,G0
0.537521,0.954092,35.102348,0,1.237109,0.945514,0,0,0,162.137329,157.30069,0,114.803497,0,2.323808,1.958569,0,0,G0
0.671723,1.050902,21.862902,0,1.172778,1.312651,0,0.974415,0,156.117722,173.00415,0,154.311249,0,2.402087,2.710219,0,2.109083,G0
0.73589,0.834918,22.217758,0,1.229251,1.252329,0,1.0002,0,153.314026,173.334381,0,152.11937,0,2.360192,2.570628,0,2.039878,G0
0.455441,0.875696,22.614595,0,1.213165,1.263301,0,0.965019,0,150.374832,170.019012,0,151.532181,0,2.18524,2.417647,0,1.897843,G0
-0.395436,0.124494,1,0,0.999999,0,0,0,0,91.217468,0,0,0,0,0.968599,0,0,0,G2
0,0,0,0,0,0,0,0,0,108.243057,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,107.309753,0,0,0,0,0,0,0,0,G2
-0.266284,0.092887,1,0,0.999998,0,0,0,0,55.379917,0,0,0,0,0.80651,0,0,0,G2
-0.467012,-0.033828,1,0,1,0,0,0,0,92.503281,0,0,0,0,0.966789,0,0,0,G2
-0.568667,-0.068894,1,0,1.000001,0,0,0,0,93.380966,0,0,0,0,0.979964,0,0,0,G2
-0.449082,0.069475,1,0,1,0,0,0,0,26.064676,0,0,0,0,0.582813,0,0,0,G2
0,0,0,0,0,0,0,0,0,83.305435,0,0,0,0,0,0,0,0,G2
-0.292297,0.004645,1,0,1,0,0,0,0,34.136799,0,0,0,0,0.515428,0,0,0,G2
-0.468907,-0.02539,1,0,1,0,0,0,0,65.393684,0,0,0,0,0.837519,0,0,0,G2
0.439831,0.884812,16.691147,0,0,0,0,0.716933,0,0,0,0,167.863953,0,0,0,0,1.232904,G3
0.448974,1.168917,24.849894,0,0,0,0,1.081046,0,0,0,0,88.159348,0,0,0,0,0.805818,G3
0,0,0,0,0,0,0,0,0,0,0,0,84.395744,0,0,0,0,0,G3
0.350008,0.892521,45.526752,0,0,0,0,0.992617,0,0,0,0,79.971703,0,0,0,0,0.709125,G3
0.473491,0.958842,44.197433,0,0,0,0,0.963271,0,0,0,0,104.788605,0,0,0,0,0.933915,G3
0.117314,0.593769,1,0,0,0,0,0.999998,0,0,0,0,115.748306,0,0,0,0,1.08117,G3
0.036763,0.533063,1,0,0,0,0,1.000006,0,0,0,0,150.301651,0,0,0,0,1.330263,G3
0.189415,0.71201,17.939102,0,0,0,0,0.746961,0,0,0,0,117.971382,0,0,0,0,0.803571,G3
0.369277,0.734343,17.850607,0,0,0,0,0.718604,0,0,0,0,84.735298,0,0,0,0,0.694153,G3
0.465191,0.752641,15.450723,0,0,0,0,0.716101,0,0,0,0,142.2285,0,0,0,0,0.818085,G3
-0.228333,0.915433,57.733547,1.170281,1.416127,0,0,0,119.3041,124.459007,0,0,0,1.260336,1.714143,0,0,0,G4
0.188088,1.434125,16.182154,1.396784,1.773767,0,0,0,123.852036,136.959,0,0,0,1.549639,2.399213,0,0,0,G4
-0.181789,1.1645,58.437904,1.175891,1.430311,0,0,0,137.625656,142.153061,0,0,0,1.74298,2.195871,0,0,0,G4
-0.336539,1.10203,59.786705,1.155488,1.410527,0,0,0,144.905853,144.741196,0,0,0,1.978431,2.306665,0,0,0,G4
-0.375696,1.047006,58.666309,1.155072,1.392421,0,0,0,146.47226,147.020325,0,0,0,2.043352,2.36277,0,0,0,G4
-0.30021,1.002143,57.534866,1.163924,1.375656,0,0,0,136.859177,138.054749,0,0,0,1.699464,1.996894,0,0,0,G4
-0.217853,1.116914,58.0098,1.160446,1.412733,0,0,0,135.090927,134.973709,0,0,0,1.64371,1.970028,0,0,0,G4
-0.25502,1.006149,57.87122,1.165659,1.410179,0,0,0,131.452194,133.011429,0,0,0,1.55097,1.905056,0,0,0,G4
0.12973,1.151243,15.781429,1.419619,1.791786,0,0,0,111.643913,131.731537,0,0,0,1.166019,2.199822,0,0,0,G4
0.112282,1.142098,16.716682,1.472103,1.774148,0,0,0,116.672371,148.552414,0,0,0,1.243752,2.408094,0,0,0,G4
-0.063756,0.800326,26.799511,0,0.99913,1.070645,0,0,0,149.858078,159.62265,0,0,0,1.596664,1.719043,0,0,G5
0.19679,0.862742,26.523029,0,0.983489,1.088653,0,0,0,152.462936,148.48822,0,0,0,1.590844,1.679568,0,0,G5
0.059605,0.866905,26.755264,0,0.971452,1.100883,0,0,0,142.574768,146.523254,0,0,0,1.436605,1.602602,0,0,G5
0.042598,0.851129,26.244251,0,0.980688,1.088118,0,0,0,144.243668,148.256744,0,0,0,1.470707,1.611276,0,0,G5
-0.126182,0.794684,26.312979,0,0.993019,1.075056,0,0,0,160.108444,163.124893,0,0,0,1.808861,1.909074,0,0,G5
-0.051169,0.834876,26.717085,0,1.000494,1.069216,0,0,0,151.57991,155.168442,0,0,0,1.62083,1.713301,0,0,G5
0.168148,0.836722,26.890064,0,0.986254,1.086669,0,0,0,152.773972,145.389755,0,0,0,1.543796,1.610795,0,0,G5
0.135939,0.827602,26.496378,0,0.989605,1.082753,0,0,0,153.492386,149.763214,0,0,0,1.584843,1.66416,0,0,G5
0.143817,0.821288,26.524305,0,0.996207,1.076975,0,0,0,157.542816,154.934418,0,0,0,1.705528,1.77677,0,0,G5
-0.004519,0.816408,26.826714,0,0.99196,1.079854,0,0,0,142.773071,148.855392,0,0,0,1.452613,1.581132,0,0,G5
0.352671,0.817734,18.025486,0,1.060452,1.13061,0.990098,0,0,131.619598,137.667084,133.601089,0,0,1.346322,1.450669,1.281818,0,G6
0.217343,0.859687,17.637281,0,1.050094,1.128961,0.992805,0,0,138.085953,138.372543,137.655609,0,0,1.411299,1.497299,1.346642,0,G6
0.277276,0.827682,18.207529,0,1.057667,1.12132,1.001102,0,0,131.736755,136.854767,131.867508,0,0,1.343008,1.436411,1.282059,0,G6
0.315888,0.816859,18.219372,0,1.065073,1.114666,0.997854,0,0,139.519928,150.453323,141.150391,0,0,1.474261,1.575881,1.411345,0,G6
0.373073,0.783414,17.69631,0,1.063739,1.126168,1.007605,0,0,145.514252,161.324448,146.647049,0,0,1.613016,1.751137,1.559753,0,G6
0.34865,0.783798,17.821014,0,1.076135,1.122965,1.000984,0,0,143.023148,160.310516,145.152069,0,0,1.574352,1.698875,1.507171,0,G6
0.178631,0.722558,17.335661,0,1.068157,1.117788,0.977065,0,0,131.538254,145.985291,135.684311,0,0,1.350408,1.455152,1.274632,0,G6
0.194414,0.711204,17.592731,0,1.073751,1.113625,0.976755,0,0,131.11377,147.87059,134.060883,0,0,1.349744,1.447757,1.26137,0,G6
0.374784,0.780966,17.603882,0,1.063124,1.1346,1.00558,0,0,142.925644,158.232574,145.629501,0,0,1.560532,1.707485,1.516865,0,G6
0.331614,0.863926,17.810316,0,1.048136,1.138001,0.990544,0,0,139.844498,144.734329,142.523407,0,0,1.458613,1.580609,1.412423,0,G6
1.210704,0.894478,39.861755,1.64731,0,0,0,1.031961,152.536057,0,0,0,173.192322,3.562905,0,0,0,3.681969,G7
1.430695,0.93806,82.571655,1.786265,0,0,0,1.682009,146.258652,0,0,0,145.27504,3.202497,0,0,0,2.946744,G7
1.418604,0.936678,82.437241,1.759517,0,0,0,1.66137,146.869156,0,0,0,146.36264,3.203683,0,0,0,2.998811,G7
1.433596,0.934665,82.739212,1.776237,0,0,0,1.68581,148.957001,0,0,0,149.239166,3.426316,0,0,0,3.292067,G7
1.528859,0.917572,80.042664,1.837213,0,0,0,1.783575,150.557571,0,0,0,152.372345,3.735155,0,0,0,3.810102,G7
1.484964,0.958126,78.914314,1.749617,0,0,0,1.773503,150.665634,0,0,0,149.2845,3.544746,0,0,0,3.469804,G7
1.29005,0.923267,78.811905,1.700914,0,0,0,1.717754,149.321579,0,0,0,148.169296,3.313067,0,0,0,3.25412,G7
1.387429,1.018662,40.46273,1.739957,0,0,0,1.06837,148.510986,0,0,0,167.428192,3.313694,0,0,0,3.200303,G7
1.302124,0.905767,39.887405,1.663885,0,0,0,1.023035,151.567459,0,0,0,172.708603,3.493379,0,0,0,3.626636,G7
1.287866,0.914272,79.482819,1.761403,0,0,0,1.717405,153.43161,0,0,0,152.890732,3.873001,0,0,0,3.748755,G7
1.13941,1.333848,26.204308,1.601137,1.71892,0,0,1.795114,161.528351,175.102661,0,0,161.185776,5.048294,6.283594,0,0,5.479455,G8
1.244691,1.297401,24.79183,1.646557,1.805143,0,0,1.781978,150.767807,178.173172,0,0,150.673141,3.260478,4.651743,0,0,3.63243,G8
1.38209,1.376521,24.118744,1.548308,1.787034,0,0,1.802399,152.583389,177.220322,0,0,150.322662,3.302397,4.642641,0,0,3.629433,G8
1.287421,1.322932,25.001337,1.538782,1.750268,0,0,1.793558,156.060669,175.43425,0,0,153.983643,3.768217,5.036147,0,0,4.089,G8
1.18762,1.304092,25.581793,1.652493,1.76506,0,0,1.805398,156.971634,174.843185,0,0,156.80336,4.181109,5.490388,0,0,4.574145,G8
0.568574,1.124813,28.661814,1.391538,1.589412,0,0,1.480091,157.498322,174.514725,0,0,159.016907,3.636021,4.662253,0,0,3.982023,G8
0.143787,0.758516,47.382343,1.207458,1.045755,0,0,0,162.832214,166.141495,0,0,131.223846,3.023587,2.907346,0,0,0,G8
0.362933,0.769346,48.159908,1.170686,1.109212,0,0,0,165.455566,163.303879,0,0,129.141281,3.086752,2.967525,0,0,0,G8
0.717445,0.725014,47.962708,1.073114,1.21583,0,0,0,163.420197,159.632507,0,0,121.42952,2.742208,2.827115,0,0,0,G8
0.756468,1.133924,29.155731,1.418419,1.594212,0,0,1.537386,156.386108,174.202438,0,0,156.423523,3.540725,4.522438,0,0,3.792587,G8
0.930666,1.27794,9.527705,1.257133,1.349777,1.48651,1.407628,1.267,153.674866,170.151398,177.077789,168.311295,158.518723,2.671059,3.7999,4.004097,3.830438,3.310155,G9
0.984521,1.179577,8.633718,1.310693,1.424907,1.504589,1.459377,1.353259,140.797333,163.129532,175.397751,161.551239,145.956879,1.599653,2.945883,3.105919,2.964248,2.414811,G9
0.96534,1.170372,8.977702,1.298654,1.411891,1.484156,1.455713,1.35472,140.769897,164.2099,174.234344,160.389008,145.495758,1.63007,2.928238,3.065292,2.930815,2.390457,G9
1.020055,1.182465,8.315694,1.227595,1.403081,1.496729,1.45063,1.35397,142.974442,165.26947,174.354675,160.741837,145.842255,1.677662,2.96248,3.114193,2.960878,2.410872,G9
0.606628,0.869348,15.491269,1.111748,1.170469,1.113174,1.0282,0,151.316803,169.384048,172.801254,150.567596,114.443176,2.044147,2.266222,2.218778,1.928026,0,G9
0.964729,1.150829,9.337612,1.228733,1.347043,1.474487,1.424381,1.306627,142.975693,161.139526,177.569473,165.564362,149.232285,1.668764,2.855092,3.101118,2.989568,2.504358,G9
0.968442,1.1299,9.314081,1.235712,1.337179,1.491746,1.432615,1.306111,141.675491,164.847626,174.239014,160.284805,146.03772,1.695457,2.822205,3.036373,2.87299,2.335129,G9
0.984573,1.166982,9.637558,1.243885,1.338631,1.446277,1.441779,1.315146,147.899078,168.345673,175.308517,163.939743,151.867661,2.132339,3.24059,3.40203,3.290971,2.755993,G9
1.063021,1.185761,9.212627,1.223133,1.370216,1.447796,1.439528,1.328481,149.200424,168.636124,175.562164,164.610992,152.670929,2.160825,3.349482,3.481277,3.36743,2.849082,G9
0.893148,0.952632,15.011228,1.063135,1.145567,1.132269,1.061449,0,169.012329,178.74617,169.30777,157.90358,129.156998,2.946394,3.097968,3.023722,2.658804,0,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
-0.123649,0.874282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0.560978,1.167571,36.431053,0,1.265665,0.897127,0,0,0,164.923004,158.629379,0,118.488052,0,2.45482,1.98976,0,0,G0
0.700698,1.122981,23.114275,0,1.352141,1.341367,0,0.900925,0,156.458832,173.615173,0,159.911652,0,2.955438,3.20416,0,2.461845,G0
0.649385,1.076474,23.020868,0,1.314551,1.319592,0,0.895898,0,155.307053,170.639374,0,160.806503,0,2.801632,3.055864,0,2.419631,G0
0.754909,0.998972,24.162859,0,1.381531,1.321471,0,0.973452,0,145.855743,163.199554,0,148.587677,0,2.333329,2.502074,0,1.850251,G0
0.983468,1.236716,19.540651,0,1.600342,1.57146,0,0.59173,0,143.210922,162.337173,0,164.623367,0,2.638902,2.988656,0,1.91733,G0
0.766188,1.040268,24.14156,0,1.290569,1.295144,0,0.948818,0,154.849014,171.687241,0,156.92659,0,2.643347,2.865042,0,2.254971,G0
0.677561,1.013315,24.249035,0,1.307139,1.286783,0,0.939138,0,149.108963,170.3396,0,153.909775,0,2.374538,2.610252,0,2.013928,G0
0.782363,1.02419,24.816206,0,1.364763,1.313253,0,0.978875,0,131.872131,154.264023,0,134.141129,0,1.824735,1.993155,0,1.356946,G0
0.935835,1.021352,26.016773,0,1.320544,1.298363,0,1.052218,0,143.960419,163.527176,0,144.438583,0,2.153897,2.36433,0,1.800614,G0
1.042902,1.121071,21.662022,0,1.569415,1.460324,0,1.142904,0,114.123497,159.74823,0,116.50386,0,1.571898,1.970152,0,0.978485,G0
0.082901,0.840151,1,0,0.999995,0,0,0,0,164.310043,0,0,0,0,1.69646,0,0,0,G2
0.06255,1.344259,15.263703,0,1.474857,0,0,0,0,122.295212,0,0,0,0,1.715708,0,0,0,G2
-0.146893,0.885657,1,0,1.000001,0,0,0,0,53.539627,0,0,0,0,0.30225,0,0,0,G2
-0.116136,0.881814,1,0,1.000005,0,0,0,0,49.720741,0,0,0,0,0.151552,0,0,0,G2
0.079941,1.27485,15.096219,0,1.433353,0,0,0,0,126.290962,0,0,0,0,1.680633,0,0,0,G2
-0.099074,0.8538,1,0,0.999995,0,0,0,0,163.832886,0,0,0,0,1.502655,0,0,0,G2
-0.077608,0.879004,1,0,0.999993,0,0,0,0,64.850212,0,0,0,0,0.637073,0,0,0,G2
-0.044573,0.85692,1,0,1.000002,0,0,0,0,49.586391,0,0,0,0,0.317264,0,0,0,G2
-0.15065,0.880106,1,0,1.000002,0,0,0,0,170.055008,0,0,0,0,1.694519,0,0,0,G2
-0.132626,0.900084,1,0,0.999998,0,0,0,0,165.11116,0,0,0,0,2.09155,0,0,0,G2
0.011443,0.726551,1,0,0,0,0,1.000002,0,0,0,0,63.260212,0,0,0,0,0.800919,G3
0,0,0,0,0,0,0,0,0,0,0,0,93.702011,0,0,0,0,0,G3
0.232822,0.956751,1,0,0,0,0,0.999995,0,0,0,0,150.177231,0,0,0,0,1.600479,G3
0.254014,0.962371,1,0,0,0,0,0.999994,0,0,0,0,161.133209,0,0,0,0,1.842102,G3
0.161145,0.680975,1,0,0,0,0,1.000005,0,0,0,0,34.848694,0,0,0,0,0.656465,G3
0.139832,0.709663,1,0,0,0,0,1.000007,0,0,0,0,36.497093,0,0,0,0,0.70586,G3
0.348557,1.009762,39.014492,0,0,0,0,0.922283,0,0,0,0,60.913883,0,0,0,0,0.581028,G3
0.232993,0.908979,18.054581,0,0,0,0,0.799349,0,0,0,0,55.504688,0,0,0,0,0.673573,G3
0.292268,0.728388,1,0,0,0,0,1.000001,0,0,0,0,113.518822,0,0,0,0,1.073971,G3
0.031611,0.696982,1,0,0,0,0,1.000004,0,0,0,0,61.691441,0,0,0,0,0.883256,G3
