@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,5,6,7-11,12-17,22'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
5,11111,1.413689,8.807951,1.112652,1.449043,1.516773,1.355546,1.191567,154.561661,166.593948,175.270966,165.154221,157.012833,2.516562,G9
5,11111,1.36548,8.681292,1.076802,1.460882,1.476683,1.340255,1.155559,158.330048,167.784729,175.207397,167.162384,160.809296,2.883016,G9
5,11111,1.483501,6.667328,1.17159,1.535913,1.589533,1.424807,1.266383,147.873489,160.89711,172.040237,159.222672,150.079544,1.934019,G9
5,11111,1.304054,8.828945,1.127573,1.459596,1.505324,1.342874,1.177504,145.935913,161.945877,170.213364,157.686768,149.963776,1.863873,G9
5,11111,1.361284,9.387129,1.11837,1.413218,1.483229,1.380355,1.246011,155.021362,167.447128,172.989609,164.791809,158.239944,2.524503,G9
5,11111,1.341811,10.185197,1.169938,1.405533,1.459604,1.362121,1.192858,156.432953,167.96846,174.329468,167.522934,161.558914,2.832803,G9
5,11111,1.319125,8.834447,1.098775,1.477607,1.483329,1.336976,1.131532,154.916885,167.389832,172.414352,162.997559,158.380646,2.540183,G9
5,11111,1.343428,7.174205,1.154607,1.540141,1.579097,1.398395,1.241936,137.638916,156.601837,163.922012,147.753815,139.985428,1.379543,G9
5,11111,1.295975,8.426088,1.157659,1.487169,1.537307,1.360327,1.204427,140.883362,159.139923,167.735382,152.966934,145.266541,1.582164,G9
2,0,-1.17359,35.591549,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0,-0.706407,1,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
3,1101,0.736359,24.088034,0,1.247952,1.215227,0,0.937095,0,154.122269,170.167465,0,156.488541,0,G0
3,1101,1.034234,23.128529,0,1.250917,1.268686,0,0.958401,0,168.136581,172.851959,0,168.481216,0,G0
3,1101,0.983857,23.32196,0,1.232073,1.254474,0,0.95335,0,166.525543,175.597717,0,167.37468,0,G0
2,1101,0.9458,34.513943,0,1.160459,0.958814,0,0,0,168.016556,169.249466,0,125.021286,0,G0
3,1101,0.949965,23.88064,0,1.214883,1.204043,0,0.933279,0,151.506546,169.742203,0,158.700272,0,G0
3,1101,0.97247,24.340282,0,1.214866,1.244837,0,1.02053,0,160.175446,171.99086,0,157.529907,0,G0
3,1101,1.031809,24.066637,0,1.221399,1.241763,0,0.989778,0,166.332611,174.941681,0,166.031998,0,G0
2,1101,0.913151,35.845936,0,1.210506,0.9568,0,0,0,170.713669,169.932724,0,134.579407,0,G0
2,1101,0.924732,35.715801,0,1.194529,0.941668,0,0,0,165.676575,168.117294,0,122.829323,0,G0
3,1101,0.702197,24.617819,0,1.239997,1.22497,0,0.963491,0,162.547333,173.113556,0,162.185196,0,G0
2,1000,4.437551,52.631523,0,6.598793,0,0,0,0,166.547562,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,107.363403,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,112.215393,0,0,0,0,G2
1,1000,-0.500419,1,0,1,0,0,0,0,159.299759,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,99.661827,0,0,0,0,G2
1,1000,-0.790939,1,0,1.000002,0,0,0,0,150.216522,0,0,0,0,G2
1,1000,0.648214,1,0,0.999994,0,0,0,0,169.971802,0,0,0,0,G2
1,1000,0.695994,1,0,1.000001,0,0,0,0,106.31881,0,0,0,0,G2
1,1000,0.680582,1,0,1,0,0,0,0,109.882843,0,0,0,0,G2
1,1000,0.662175,1,0,0.999999,0,0,0,0,173.111725,0,0,0,0,G2
1,1,0.73561,1,0,0,0,0,1.000004,0,0,0,0,175.820023,0,G3
2,1,1.139866,33.151272,0,0,0,0,0.869003,0,0,0,0,161.300705,0,G3
0,1,0,0,0,0,0,0,0,0,0,0,0,135.181717,0,G3
1,1,0.883641,1,0,0,0,0,0.999996,0,0,0,0,173.141449,0,G3
1,1,0.879319,1,0,0,0,0,1.000002,0,0,0,0,169.925491,0,G3
1,1,0.833071,1,0,0,0,0,1.000001,0,0,0,0,173.279419,0,G3
1,1,0.845208,1,0,0,0,0,0.999995,0,0,0,0,174.364746,0,G3
1,1,0.860605,1,0,0,0,0,0.999996,0,0,0,0,173.829559,0,G3
1,1,0.841087,1,0,0,0,0,0.999995,0,0,0,0,172.951065,0,G3
1,1,0.755256,1,0,0,0,0,1,0,0,0,0,176.13385,0,G3
3,11000,1.53506,10.288001,1.191159,1.801469,0,0,0,78.728546,73.748123,0,0,0,0.585526,G4
2,11000,1.391002,57.404831,1.01492,1.518774,0,0,0,145.29306,143.988113,0,0,0,1.764192,G4
3,11000,1.564538,12.263541,1.292572,1.843639,0,0,0,116.60202,128.062225,0,0,0,1.267566,G4
2,11000,1.238433,55.730202,1.032243,1.472584,0,0,0,126.377518,124.027527,0,0,0,1.271936,G4
2,11000,1.116702,58.169212,1.076454,1.406062,0,0,0,152.182861,155.0448,0,0,0,2.215299,G4
2,11000,1.072066,52.200359,0.968815,1.333692,0,0,0,145.205994,137.005981,0,0,0,1.57859,G4
2,11000,1.131225,52.062038,0.995287,1.397434,0,0,0,145.838303,144.215149,0,0,0,1.699088,G4
3,11000,2.852303,61.852562,2.361447,3.427055,0,0,0,113.503105,102.750938,0,0,0,2.559346,G4
2,11000,1.283077,51.770668,0.983621,1.446803,0,0,0,156.441376,152.595688,0,0,0,2.19769,G4
3,11000,3.320397,63.384914,2.379204,3.822544,0,0,0,40.616817,74.060524,0,0,0,1.31712,G4
2,1100,0.714377,26.076427,0,1.00572,1.071191,0,0,0,154.806351,151.61351,0,0,0,G5
2,1100,0.945916,27.277973,0,0.992334,1.071605,0,0,0,170.202332,171.661713,0,0,0,G5
2,1100,0.900844,27.534216,0,1.008646,1.051204,0,0,0,166.674881,170.749756,0,0,0,G5
2,1100,0.891132,27.582676,0,0.998371,1.069908,0,0,0,170.982254,171.902161,0,0,0,G5
2,1100,0.813929,26.975546,0,1.006797,1.06643,0,0,0,166.227875,164.490799,0,0,0,G5
2,1100,0.809435,26.07238,0,1.011392,1.047732,0,0,0,169.23439,171.27066,0,0,0,G5
2,1100,0.792402,28.225647,0,1.024729,1.039491,0,0,0,165.901169,171.566986,0,0,0,G5
3,1100,2.213762,60.335289,0,2.832991,2.923397,0,0,0,169.013885,168.233932,0,0,0,G5
2,1100,0.836541,27.032518,0,1.035887,1.0501,0,0,0,160.946457,152.877472,0,0,0,G5
2,1100,0.741945,27.724827,0,1.0369,1.084446,0,0,0,152.442642,143.103531,0,0,0,G5
4,1110,1.581077,33.358143,0,2.418102,2.459216,2.933666,0,0,162.051117,174.954956,155.064331,0,0,G6
3,1110,0.827264,16.399914,0,1.076623,1.089079,0.973564,0,0,168.724319,175.118393,169.509323,0,0,G6
3,1110,0.760551,16.156572,0,1.077234,1.080203,0.964472,0,0,168.912598,176.403702,170.455811,0,0,G6
3,1110,0.568608,16.26786,0,1.077521,1.078524,0.954084,0,0,163.943893,177.846588,166.408035,0,0,G6
4,1110,1.883136,25.080109,0,2.53388,2.546745,3.536897,0,0,171.123428,174.264404,158.922302,0,0,G6
3,1110,0.792017,15.414824,0,1.094754,1.076091,0.965971,0,0,159.935852,165.910141,161.432892,0,0,G6
3,1110,0.799378,13.936198,0,1.142736,1.119584,0.955701,0,0,111.049095,123.321022,115.31826,0,0,G6
3,1110,0.839703,15.344725,0,1.098001,1.070517,0.963576,0,0,165.421783,169.937515,166.405899,0,0,G6
2,1110,0.638898,14.859858,0,1.075701,0.951488,0,0,0,168.835236,166.647171,113.990913,0,0,G6
3,1110,0.877654,24.223589,0,1.114633,1.164379,1.025864,0,0,154.183548,176.884354,155.529785,0,0,G6
3,10001,1.032663,30.709044,1.271605,0,0,0,0.86228,144.65451,0,0,0,172.557816,2.093726,G7
2,10001,0.723627,61.148945,1.235741,0,0,0,1.390951,117.142258,0,0,0,114.218857,1.352113,G7
3,10001,0.696,29.931185,1.28493,0,0,0,0.916872,73.504158,0,0,0,22.896309,0.824675,G7
2,10001,0.817296,57.964828,1.200095,0,0,0,1.356032,141.146194,0,0,0,138.477829,1.873512,G7
2,10001,0.748672,58.989616,1.221998,0,0,0,1.396862,144.242599,0,0,0,127.305099,1.90088,G7
3,10001,0.633878,31.577063,1.307666,0,0,0,0.935162,104.331917,0,0,0,146.566849,1.236203,G7
2,10001,1.066187,57.580097,1.169796,0,0,0,1.38805,157.877914,0,0,0,156.469452,2.775181,G7
2,10001,1.006429,57.93148,1.175392,0,0,0,1.354603,158.404495,0,0,0,157.817093,2.820745,G7
3,10001,4.407277,114.413979,4.592912,0,0,0,5.88874,168.786209,0,0,0,160.769516,13.889446,G7
3,10001,4.139905,106.343872,4.253583,0,0,0,5.513563,160.819458,0,0,0,156.548462,10.251035,G7
3,11001,1.104342,20.997494,0.977127,1.414064,0,0,1.250176,162.668106,171.017395,0,0,159.147995,2.964543,G8
3,11001,1.251412,22.975052,0.971274,1.42481,0,0,1.20614,165.697296,178.308105,0,0,163.763596,3.436529,G8
3,11001,1.173207,21.786654,0.966175,1.42344,0,0,1.168821,165.836121,176.295181,0,0,164.775314,3.472267,G8
3,11001,1.148731,21.023575,0.938493,1.42829,0,0,1.246441,164.533005,172.644012,0,0,160.077835,3.076502,G8
3,11001,1.155998,20.612978,0.958416,1.432833,0,0,1.262048,164.818039,172.335571,0,0,159.965302,3.20736,G8
3,11001,1.043317,20.881372,0.907531,1.413912,0,0,1.199218,164.985367,174.526642,0,0,162.711639,3.057622,G8
3,11001,0.956007,21.139162,0.902471,1.391207,0,0,1.158696,164.802856,177.692841,0,0,162.964188,2.902701,G8
3,11001,1.040511,21.055159,0.903415,1.379568,0,0,1.180612,165.476425,176.30571,0,0,162.547943,2.978501,G8
3,11001,1.111945,20.682329,0.904117,1.412387,0,0,1.20786,162.991501,172.701797,0,0,159.044312,2.715345,G8
3,11001,1.013234,20.561441,0.975834,1.425198,0,0,1.26309,150.79068,162.162964,0,0,144.001129,1.944539,G8
5,11111,1.157735,8.656054,1.084769,1.453234,1.50075,1.392012,1.274498,148.491348,162.115601,175.56778,159.933792,147.28833,1.976339,G9
5,11111,1.255594,8.596058,1.052172,1.420335,1.499299,1.387913,1.23492,156.149673,169.698471,176.964813,165.238373,155.472275,2.555644,G9
5,11111,1.184164,8.835953,1.032363,1.423306,1.506554,1.384917,1.239287,156.044464,167.416458,177.039902,164.997086,154.90596,2.504286,G9
5,11111,1.250833,8.444284,1.092051,1.470088,1.511768,1.394813,1.269277,144.694855,160.131271,175.545609,157.117538,143.664566,1.74757,G9
5,11111,1.220477,8.210151,1.093663,1.488353,1.509308,1.400314,1.292467,141.023453,156.347931,174.193985,154.901611,139.787582,1.537501,G9
5,11111,1.088166,9.262285,1.047316,1.403467,1.495557,1.361325,1.222237,149.576828,163.396423,176.257126,161.226257,148.859222,2.009431,G9
5,11111,1.085197,9.08777,1.03597,1.445678,1.480524,1.34196,1.201928,145.436874,159.484955,176.802841,159.122498,145.249481,1.732327,G9
5,11111,1.063287,9.200364,0.966635,1.41541,1.469002,1.330957,1.197116,157.420654,167.310272,177.420624,166.29187,156.274414,2.507942,G9
5,11111,1.087691,8.893003,1.006704,1.408405,1.486613,1.386577,1.251208,157.619202,167.379517,177.940887,166.419388,156.132828,2.618022,G9
5,11111,1.177329,8.345312,1.08332,1.455944,1.508981,1.413108,1.291291,150.222702,162.945938,175.490372,161.173416,148.758865,2.077683,G9
