@relation gesture-weka.filters.unsupervised.attribute.Remove-V-R2-19

@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute fingersExtended numeric
@attribute fingersAreasAverage numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1.160446,1.41274,0,0,0,1.575551,1.735339,0,0,0,1.64371,1.970028,0,0,0,11000,58.0098,G4
1.165658,1.410189,0,0,0,1.496757,1.72704,0,0,0,1.55097,1.905056,0,0,0,11000,57.87122,G4
1.41962,1.791784,0.795526,0,0,0.868637,1.983055,1.64415,0,0,1.166019,2.199822,1.106381,0,0,11000,35.042103,G4
1.472104,1.774157,0.806343,0,0,0.855616,2.354736,1.895348,0,0,1.243752,2.408094,1.332826,0,0,11000,36.454254,G4
0.999138,1.070651,0,0,0,2.210209,2.548324,0,0,0,1.596664,1.719043,0,0,0,1100,26.799511,G5
0.98349,1.088648,0,0,0,2.296807,2.203585,0,0,0,1.590844,1.679568,0,0,0,1100,26.523029,G5
0.971451,1.100884,0,0,0,2.024753,2.209306,0,0,0,1.436605,1.602602,0,0,0,1100,26.755264,G5
0.980692,1.088118,0,0,0,2.07344,2.24842,0,0,0,1.470707,1.611276,0,0,0,1100,26.244251,G5
0.993023,1.075065,0,0,0,2.47314,2.600021,0,0,0,1.808861,1.909074,0,0,0,1100,26.312979,G5
1.000497,1.069219,0,0,0,2.261147,2.403437,0,0,0,1.62083,1.713301,0,0,0,1100,26.717085,G5
0.986258,1.086673,0,0,0,2.343349,2.140718,0,0,0,1.543796,1.610795,0,0,0,1100,26.890064,G5
0.989599,1.08275,0,0,0,2.345289,2.256487,0,0,0,1.584843,1.66416,0,0,0,1100,26.496378,G5
0.996206,1.076976,0,0,0,2.428757,2.367683,0,0,0,1.705528,1.77677,0,0,0,1100,26.524305,G5
0.991958,1.079854,0,0,0,2.053124,2.28244,0,0,0,1.452613,1.581132,0,0,0,1100,26.826714,G5
1.060455,1.130614,0.990102,0,0,1.891246,2.098284,1.926163,0,0,1.346322,1.450669,1.281818,0,0,1110,13.46157,G6
1.050097,1.128958,0.992807,0,0,2.026862,2.063581,1.989418,0,0,1.411299,1.497299,1.346642,0,0,1110,13.432396,G6
1.057667,1.121319,1.001102,0,0,1.896186,2.07406,1.876333,0,0,1.343008,1.436411,1.282059,0,0,1110,13.911746,G6
1.065071,1.114661,0.997849,0,0,2.025038,2.370138,2.050321,0,0,1.474261,1.575881,1.411345,0,0,1110,13.249393,G6
1.063739,1.126162,1.007605,0,0,2.109124,2.620403,2.123569,0,0,1.613016,1.751137,1.559753,0,0,1110,12.395985,G6
1.076133,1.122966,1.000983,0,0,2.065801,2.606743,2.105633,0,0,1.574352,1.698875,1.507171,0,0,1110,12.795446,G6
1.068164,1.117793,0.977064,0,0,1.900015,2.325844,1.994978,0,0,1.350408,1.455152,1.274632,0,0,1110,13.137368,G6
1.073749,1.113628,0.976757,0,0,1.897642,2.378165,1.952608,0,0,1.349744,1.447757,1.26137,0,0,1110,12.755845,G6
1.063122,1.134602,1.005578,0,0,2.05529,2.549518,2.122593,0,0,1.560532,1.707485,1.516865,0,0,1110,13.097763,G6
1.048135,1.137996,0.990547,0,0,2.027728,2.211073,2.091295,0,0,1.458613,1.580609,1.412423,0,0,1110,13.276139,G6
1.647302,1.031961,1.637699,0,0,1.641585,2.704907,1.936693,0,0,3.562905,3.681969,3.847264,0,0,10001,24.491404,G7
1.786276,1.682006,0,0,0,1.662256,1.506924,0,0,0,3.202497,2.946744,0,0,0,10001,82.571655,G7
1.759534,1.661373,0,0,0,1.669434,1.554219,0,0,0,3.203683,2.998811,0,0,0,10001,82.437241,G7
1.77623,1.685808,0,0,0,1.673409,1.620261,0,0,0,3.426316,3.292067,0,0,0,10001,82.739212,G7
1.837214,1.783574,0,0,0,1.60698,1.707911,0,0,0,3.735155,3.810102,0,0,0,10001,80.042664,G7
1.749621,1.773504,0,0,0,1.692918,1.607786,0,0,0,3.544746,3.469804,0,0,0,10001,78.914314,G7
1.700921,1.717754,0,0,0,1.682134,1.612527,0,0,0,3.313067,3.25412,0,0,0,10001,78.811905,G7
1.739959,1.06837,1.675755,0,0,1.673117,2.43136,1.64212,0,0,3.313694,3.200303,3.226197,0,0,10001,26.482174,G7
1.663887,1.02304,1.688394,0,0,1.597791,2.674925,1.936895,0,0,3.493379,3.626636,3.857832,0,0,10001,24.279669,G7
1.76141,1.717408,0,0,0,1.752976,1.674018,0,0,0,3.873001,3.748755,0,0,0,10001,79.482819,G7
1.60114,1.718905,1.79511,0,0,1.525225,2.824209,1.747593,0,0,5.048294,6.283594,5.479455,0,0,11001,35.905624,G8
1.646558,1.805157,1.781982,0,0,1.313256,3.05935,1.514222,0,0,3.260478,4.651743,3.63243,0,0,11001,37.780666,G8
1.548307,1.787035,1.802401,0,0,1.381371,3.015269,1.493263,0,0,3.302397,4.642641,3.629433,0,0,11001,37.827599,G8
1.538782,1.750262,1.793553,0,0,1.458128,2.910496,1.568558,0,0,3.768217,5.036147,4.089,0,0,11001,37.3811,G8
1.652492,1.765068,1.805405,0,0,1.427668,2.858231,1.634876,0,0,4.181109,5.490388,4.574145,0,0,11001,37.310741,G8
1.391545,1.589417,1.480094,0,0,1.572726,2.857387,1.842162,0,0,3.636021,4.662253,3.982023,0,0,11001,32.214657,G8
1.207467,1.045759,0,0,0,2.309815,2.41288,0,0,0,3.023587,2.907346,0,0,0,11001,47.382343,G8
1.170685,1.109213,0,0,0,2.417897,2.26492,0,0,0,3.086752,2.967525,0,0,0,11001,48.159908,G8
1.073112,1.215836,0,0,0,2.324472,2.198671,0,0,0,2.742208,2.827115,0,0,0,11001,47.962708,G8
1.418417,1.594215,1.53739,0,0,1.582989,2.85096,1.73412,0,0,3.540725,4.522438,3.792587,0,0,11001,33.00985,G8
1.257136,1.349782,1.486517,1.407635,1.267003,1.229248,2.639197,3.003829,2.557674,1.866072,2.671059,3.7999,4.004097,3.830438,3.310155,11111,12.908893,G9
1.310695,1.424907,1.504595,1.459373,1.353259,0.881057,2.498111,2.975189,2.443471,1.616407,1.599653,2.945883,3.105919,2.964248,2.414811,11111,14.387162,G9
1.298655,1.411892,1.484162,1.455712,1.354728,0.917087,2.541936,2.932592,2.39963,1.600859,1.63007,2.928238,3.065292,2.930815,2.390457,11111,14.193451,G9
1.227594,1.403078,1.496724,1.450633,1.353969,0.966572,2.574862,2.935463,2.403059,1.592856,1.677662,2.96248,3.114193,2.960878,2.410872,11111,13.187175,G9
1.111748,1.170474,1.113173,1.028202,0,2.060434,2.77687,2.889147,1.969826,0,2.044147,2.266222,2.218778,1.928026,0,11111,8.462744,G9
1.228731,1.347037,1.474482,1.424377,1.306628,0.957573,2.386755,3.052282,2.590957,1.768689,1.668764,2.855092,3.101118,2.989568,2.504358,11111,12.431676,G9
1.23572,1.337173,1.491746,1.432607,1.306106,1.017548,2.557219,2.935826,2.398564,1.620194,1.695457,2.822205,3.036373,2.87299,2.335129,11111,12.579889,G9
1.243884,1.338629,1.446269,1.441778,1.315147,1.145649,2.630624,2.94799,2.458144,1.725319,2.132339,3.24059,3.40203,3.290971,2.755993,11111,12.607752,G9
1.223132,1.370215,1.447796,1.439523,1.328486,1.130394,2.639043,2.954443,2.471864,1.746576,2.160825,3.349482,3.481277,3.36743,2.849082,11111,12.832996,G9
1.063129,1.145563,1.132261,1.06145,0,2.585077,3.082388,2.623216,1.912303,0,2.946394,3.097968,3.023722,2.658804,0,11111,8.409039,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0,0,0,0,2.798232,0,0,0,0,1.761186,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1.265655,0.89712,0,0,0,2.612774,2.200475,0,0,0,2.45482,1.98976,0,0,0,1101,36.431053,G0
1.352144,1.341361,0.900928,0,0,2.080269,2.872723,1.923186,0,0,2.955438,3.20416,2.461845,0,0,1101,19.393417,G0
1.314563,1.319598,0.895901,0,0,2.043521,2.755412,2.048817,0,0,2.801632,3.055864,2.419631,0,0,1101,19.142658,G0
1.381532,1.321473,0.973452,0,0,1.894804,2.562498,1.707738,0,0,2.333329,2.502074,1.850251,0,0,1101,20.190027,G0
1.600339,1.571454,0.591726,1.196537,0,1.728969,2.526485,2.107909,1.897597,0,2.638902,2.988656,1.91733,2.369823,0,1101,14.491158,G0
1.29056,1.295139,0.948813,0,0,2.085371,2.81605,1.943292,0,0,2.643347,2.865042,2.254971,0,0,1101,19.908031,G0
1.30713,1.28678,0.93913,0,0,1.939882,2.794249,1.909747,0,0,2.374538,2.610252,2.013928,0,0,1101,19.817196,G0
1.364767,1.313255,0.978876,0,0,1.664627,2.422062,1.46872,0,0,1.824735,1.993155,1.356946,0,0,1101,20.651249,G0
1.320548,1.298371,1.052225,0,0,1.855924,2.598994,1.668639,0,0,2.153897,2.36433,1.800614,0,0,1101,21.692009,G0
1.569401,1.460307,1.142905,0,0,1.153328,2.6557,0.872848,0,0,1.571898,1.970152,0.978485,0,0,1101,20.390079,G0
1,0,0,0,0,2.664974,0,0,0,0,1.69646,0,0,0,0,1000,0,G2
1.474844,0.580115,0,0,0,1.753491,2.751997,0,0,0,1.715708,0.920387,0,0,0,1000,15.263703,G2
1,0,0,0,0,0.24555,0,0,0,0,0.30225,0,0,0,0,1000,0,G2
1,0,0,0,0,0.115878,0,0,0,0,0.151552,0,0,0,0,1000,0,G2
1.433344,0.616002,0,0,0,1.90375,2.610076,0,0,0,1.680633,0.917084,0,0,0,1000,15.096219,G2
1,0,0,0,0,2.709911,0,0,0,0,1.502655,0,0,0,0,1000,0,G2
1,0,0,0,0,0.614657,0,0,0,0,0.637073,0,0,0,0,1000,0,G2
1,0,0,0,0,0.243973,0,0,0,0,0.317264,0,0,0,0,1000,0,G2
1,0,0,0,0,2.844599,0,0,0,0,1.694519,0,0,0,0,1000,0,G2
1,0,0,0,0,2.574227,0,0,0,0,2.09155,0,0,0,0,1000,0,G2
1,0,0,0,0,0.797008,0,0,0,0,0.800919,0,0,0,0,1,0,G3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,G3
1,0,0,0,0,2.22102,0,0,0,0,1.600479,0,0,0,0,1,0,G3
1,0,0,0,0,2.503483,0,0,0,0,1.842102,0,0,0,0,1,0,G3
1,0,0,0,0,0.384517,0,0,0,0,0.656465,0,0,0,0,1,0,G3
1,0,0,0,0,0.433261,0,0,0,0,0.70586,0,0,0,0,1,0,G3
0.922288,1.32269,0,0,0,0.583009,0.698423,0,0,0,0.581028,0.901687,0,0,0,1,39.014492,G3
0.799341,1.253829,0,0,0,0.767721,0.984028,0,0,0,0.673573,1.09813,0,0,0,1,18.054581,G3
1,0,0,0,0,1.745632,0,0,0,0,1.073971,0,0,0,0,1,0,G3
1,0,0,0,0,0.890879,0,0,0,0,0.883256,0,0,0,0,1,0,G3
1.307598,1.477554,0,0,0,0.940255,1.653043,0,0,0,1.155483,1.785772,0,0,0,11000,64.775955,G4
1.308936,1.580873,0,0,0,0.54167,0.944297,0,0,0,0.674921,1.280858,0,0,0,11000,72.325745,G4
1.308339,1.595959,0,0,0,0.267373,0.637218,0,0,0,0.358706,1.004498,0,0,0,11000,70.673332,G4
1.154126,1.532461,0,0,0,1.34495,1.740545,0,0,0,1.455882,2.042272,0,0,0,11000,64.577225,G4
1.305353,1.571136,0,0,0,0.350554,1.100582,0,0,0,0.448366,1.401508,0,0,0,11000,66.82843,G4
1.49842,1.950115,0.808031,0,0,1.379536,2.589125,1.99898,0,0,2.720075,4.029541,2.687808,0,0,11000,42.459885,G4
1.311572,1.580101,0,0,0,0.081041,0.218626,0,0,0,0.131814,0.457432,0,0,0,11000,65.615578,G4
1.159881,1.459049,0,0,0,1.432643,1.867835,0,0,0,1.55987,2.075738,0,0,0,11000,64.435852,G4
1.478047,1.881095,0.798372,0,0,1.380957,2.543936,2.046284,0,0,2.513832,3.696465,2.458309,0,0,11000,40.641994,G4
1.281464,1.547767,0,0,0,0.426882,0.817217,0,0,0,0.535324,1.144982,0,0,0,11000,64.698387,G4
1.030108,1.091457,0,0,0,2.292482,2.423383,0,0,0,1.731614,1.816245,0,0,0,1100,36.208942,G5
1.066745,1.065515,0,0,0,2.294982,2.447496,0,0,0,1.833311,1.860711,0,0,0,1100,36.89492,G5
1.040048,1.08526,0,0,0,2.240506,2.474325,0,0,0,1.770075,1.858965,0,0,0,1100,36.415234,G5
1.483916,1.491499,0.625469,0,0,1.602918,2.953199,1.550341,0,0,1.988634,2.338717,1.173219,0,0,1100,25.517635,G5
1.141689,1.104542,0,0,0,1.5179,2.719229,0,0,0,1.523215,1.798915,0,0,0,1100,36.463387,G5
1.118144,1.11565,0,0,0,1.924443,2.343199,0,0,0,1.795211,1.909549,0,0,0,1100,37.810131,G5
1.01972,1.100684,0,0,0,2.302755,2.367306,0,0,0,1.687938,1.780497,0,0,0,1100,36.321648,G5
1.444747,0.623027,1.438712,0,0,2.222262,1.509733,2.417376,0,0,2.304122,1.248664,2.344054,0,0,1100,16.473413,G5
1.70334,0.678578,1.676921,0,0,1.408491,1.162612,2.960337,0,0,2.174861,1.158152,2.723112,0,0,1100,14.203491,G5
1.640223,1.593328,0.68108,0,0,1.371141,2.93311,1.263604,0,0,2.023714,2.532689,1.143299,0,0,1100,27.106121,G5
1.201395,1.203185,1.012663,0,0,1.768771,2.998714,1.861241,0,0,1.739427,1.96919,1.589761,0,0,1110,13.911221,G6
1.115442,1.108881,1.016432,0,0,2.165992,3.115038,2.262162,0,0,2.00701,2.135509,1.936107,0,0,1110,12.642676,G6
1.085339,1.114067,1.014777,0,0,2.153774,3.047872,2.256724,0,0,1.846438,1.994321,1.801929,0,0,1110,12.5863,G6
1.059386,1.103526,1.020646,0,0,2.131359,3.002573,2.348819,0,0,1.761239,1.921056,1.771123,0,0,1110,12.066028,G6
1.157662,1.141186,0.97576,0,0,1.921853,3.03002,2.02897,0,0,1.691333,1.827847,1.54008,0,0,1110,12.965552,G6
1.123926,1.144688,1.018088,0,0,1.893653,2.936422,1.919547,0,0,1.59316,1.756764,1.494779,0,0,1110,12.647832,G6
1.08784,1.105325,0.994174,0,0,2.223068,2.983017,2.228185,0,0,1.798133,1.906356,1.705583,0,0,1110,12.412419,G6
1.072914,1.120525,0.98936,0,0,2.042089,2.94068,2.23085,0,0,1.596241,1.751175,1.551385,0,0,1110,12.569295,G6
1.151622,1.137895,0.966423,0,0,1.927301,3.011737,2.032645,0,0,1.664776,1.795738,1.508183,0,0,1110,13.49247,G6
1.264558,1.177016,1.024753,0,0,1.399853,2.860972,1.540509,0,0,1.413531,1.590309,1.243001,0,0,1110,14.091045,G6
1.434544,0.914683,1.474487,0,0,1.8082,2.685493,1.414993,0,0,2.244642,1.999654,2.011295,0,0,10001,15.998413,G7
1.474922,1.622186,0,0,0,1.268282,1.17765,0,0,0,1.65417,1.705775,0,0,0,10001,72.363976,G7
1.476524,1.54995,0,0,0,1.455659,1.207339,0,0,0,1.851077,1.717888,0,0,0,10001,72.157265,G7
1.596381,0.941684,1.714451,0,0,1.35604,2.401553,0.956643,0,0,1.802288,1.520037,1.52356,0,0,10001,20.877779,G7
1.486403,0.950187,1.488446,0,0,1.500638,2.473464,1.544307,0,0,2.035718,1.917698,2.06951,0,0,10001,18.370783,G7
1.412071,0.924031,1.376922,0,0,1.733322,2.757445,1.462029,0,0,2.024161,1.806338,1.826169,0,0,10001,15.864538,G7
1.343868,1.353379,0,0,0,1.380551,1.183161,0,0,0,1.486085,1.37007,0,0,0,10001,62.205849,G7
1.346083,1.258794,0,0,0,1.900501,1.699187,0,0,0,2.209105,2.017808,0,0,0,10001,63.946724,G7
1.308155,1.254881,0,0,0,2.009401,1.923572,0,0,0,2.518244,2.422347,0,0,0,10001,61.445362,G7
1.405074,0.910048,1.367283,0,0,1.450272,2.799359,1.254128,0,0,1.610447,1.390132,1.455146,0,0,10001,16.122261,G7
1.155287,1.595858,1.269844,0,0,1.35958,2.834277,1.486361,0,0,1.656034,2.646246,1.849942,0,0,11001,26.719172,G8
1.277227,1.652984,1.298609,0,0,1.604762,2.874057,1.9908,0,0,3.707415,4.854231,4.078568,0,0,11001,32.137413,G8
1.371209,1.673406,1.350213,0,0,1.727078,2.951184,1.852911,0,0,4.741362,5.807872,4.858295,0,0,11001,32.281239,G8
1.352461,1.638643,1.243386,0,0,1.559794,2.927182,1.891209,0,0,3.299943,4.383067,3.523525,0,0,11001,32.512428,G8
1.303411,1.572274,1.221017,0,0,1.527173,2.942707,1.761452,0,0,2.459407,3.381474,2.580142,0,0,11001,31.593859,G8
1.240045,1.587501,1.260592,0,0,1.469162,2.878626,1.649126,0,0,2.134292,3.098134,2.294698,0,0,11001,30.211248,G8
1.241512,1.622742,1.330644,0,0,1.473598,2.745734,1.660948,0,0,2.327548,3.361227,2.561757,0,0,11001,29.916132,G8
1.244751,1.602918,1.275934,0,0,1.617806,2.938027,1.913047,0,0,3.156363,4.202931,3.434555,0,0,11001,30.356564,G8
1.278207,1.636256,1.276038,0,0,1.690888,2.996512,1.944394,0,0,3.921999,4.994956,4.152629,0,0,11001,31.050333,G8
1.236994,0.956271,0,0,0,2.910902,2.028913,0,0,0,3.030581,2.496996,0,0,0,11001,38.858223,G8
1.082333,1.537093,1.56509,1.33553,1.157147,1.24366,2.53775,2.874123,2.291409,1.803326,2.368447,3.674808,3.784061,3.378028,2.918843,11111,12.638084,G9
1.112651,1.449043,1.516775,1.35555,1.191562,1.331564,2.521355,2.933814,2.418119,1.786993,2.516562,3.632619,3.795228,3.502339,2.980148,11111,12.258624,G9
1.076801,1.460879,1.476674,1.340257,1.15556,1.419994,2.526401,2.907471,2.451976,1.887244,2.883016,3.984668,4.100236,3.837862,3.340853,11111,11.723676,G9
1.171587,1.535909,1.589521,1.424801,1.266385,1.071383,2.374823,2.838111,2.260089,1.610407,1.934019,3.256173,3.430293,3.099514,2.536885,11111,12.343249,G9
1.127573,1.459599,1.50533,1.342876,1.177507,1.183346,2.453419,2.782667,2.229972,1.687757,1.863873,2.991236,3.110813,2.795954,2.336367,11111,12.374295,G9
1.11837,1.413221,1.483236,1.380365,1.24602,1.2637,2.537987,2.820551,2.388149,1.894353,2.524503,3.690811,3.834839,3.600015,3.186671,11111,12.655218,G9
1.169937,1.405525,1.459619,1.362122,1.192858,1.317534,2.518299,2.861451,2.479035,1.986062,2.832803,3.93583,4.084382,3.87824,3.450444,11111,13.104271,G9
1.098781,1.4776,1.483328,1.336975,1.131534,1.370742,2.568822,2.802911,2.295907,1.838522,2.540183,3.668078,3.733304,3.421971,2.961751,11111,12.358745,G9
1.154606,1.540152,1.579092,1.398403,1.241941,0.935791,2.371592,2.629056,1.97459,1.424817,1.379543,2.699836,2.79611,2.410121,1.910989,11111,12.860179,G9
1.157658,1.487167,1.537307,1.360326,1.204434,1.039692,2.408599,2.727188,2.113673,1.591084,1.582164,2.794431,2.91388,2.562673,2.113498,11111,12.860562,G9
1.194,1.364476,0,0,0,0.27331,0.295138,0,0,0,0.74956,0.750697,0,0,0,0,35.591549,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0,0,0,0,1.046841,0,0,0,0,1.33128,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1.247952,1.215231,0.937096,0,0,2.142115,2.777706,2.059882,0,0,2.405219,2.532731,2.073618,0,0,1101,18.088772,G0
1.250914,1.268692,0.958398,0,0,2.367287,2.695031,2.192286,0,0,4.254626,4.403193,3.902009,0,0,1101,19.365438,G0
1.232067,1.254472,0.953349,0,0,2.330505,2.892046,2.203149,0,0,3.833688,4.036168,3.518292,0,0,1101,18.35498,G0
1.160458,0.958811,0,0,0,2.567368,2.557101,0,0,0,3.035908,2.836219,0,0,0,1101,34.513943,G0
1.214882,1.204041,0.933281,0,0,2.0063,2.760843,2.179244,0,0,2.308903,2.512621,2.108184,0,0,1101,17.796501,G0
1.214868,1.244834,1.020531,0,0,2.252588,2.803698,1.966009,0,0,2.781374,2.961737,2.464311,0,0,1101,19.495653,G0
1.2214,1.241759,0.989783,0,0,2.342149,2.861685,2.16164,0,0,3.706137,3.890916,3.405363,0,0,1101,18.909775,G0
1.210514,0.9568,0,0,0,2.634794,2.483132,0,0,0,3.641117,3.349275,0,0,0,1101,35.845936,G0
1.194527,0.941675,0,0,0,2.507975,2.53219,0,0,0,2.858732,2.617632,0,0,0,1101,35.715801,G0
1.239996,1.224973,0.963494,0,0,2.309255,2.824306,2.106601,0,0,3.057457,3.187417,2.707933,0,0,1101,18.899109,G0
6.598804,4.97159,0,0,0,2.653965,0.136301,0,0,0,13.289945,2.371864,0,0,0,1000,52.631523,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,1.452164,0,0,0,0,2.809139,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,0.912032,0,0,0,0,1.59193,0,0,0,0,1000,0,G2
1,0,0,0,0,2.847285,0,0,0,0,1.665841,0,0,0,0,1000,0,G2
1,0,0,0,0,1.374034,0,0,0,0,1.021873,0,0,0,0,1000,0,G2
1,0,0,0,0,1.395563,0,0,0,0,1.047104,0,0,0,0,1000,0,G2
1,0,0,0,0,2.901361,0,0,0,0,1.983822,0,0,0,0,1000,0,G2
1,0,0,0,0,2.988104,0,0,0,0,2.097503,0,0,0,0,1,0,G3
0.869007,1.346183,0,0,0,2.090123,2.681844,0,0,0,2.353175,3.003875,0,0,0,1,33.151272,G3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,G3
1,0,0,0,0,2.777662,0,0,0,0,2.980708,0,0,0,0,1,0,G3
1,0,0,0,0,2.587896,0,0,0,0,3.005998,0,0,0,0,1,0,G3
1,0,0,0,0,2.888901,0,0,0,0,2.136312,0,0,0,0,1,0,G3
1,0,0,0,0,2.89322,0,0,0,0,2.503452,0,0,0,0,1,0,G3
1,0,0,0,0,2.858816,0,0,0,0,2.595878,0,0,0,0,1,0,G3
1,0,0,0,0,2.82486,0,0,0,0,2.538054,0,0,0,0,1,0,G3
1,0,0,0,0,2.949167,0,0,0,0,2.836312,0,0,0,0,1,0,G3
1.19115,1.801466,0.632403,0,0,0.50303,0.934026,0.509158,0,0,0.585526,1.508702,0.348343,0,0,11000,30.339815,G4
1.01492,1.518769,0,0,0,1.714258,1.9738,0,0,0,1.764192,2.376202,0,0,0,11000,57.404831,G4
1.292573,1.843632,0.656618,0,0,1.069249,1.857363,1.88959,0,0,1.267566,2.246101,1.064484,0,0,11000,34.844414,G4
1.032243,1.472569,0,0,0,1.444863,1.609225,0,0,0,1.271936,1.775503,0,0,0,11000,55.730202,G4
1.076455,1.406071,0,0,0,1.853341,2.198912,0,0,0,2.215299,2.696558,0,0,0,11000,58.169212,G4
0.968821,1.333696,0,0,0,1.947787,1.821418,0,0,0,1.57859,1.894687,0,0,0,11000,52.200359,G4
0.995284,1.397436,0,0,0,1.859514,2.01738,0,0,0,1.699088,2.155454,0,0,0,11000,52.062038,G4
2.361448,3.427052,3.43581,0,0,1.460191,1.073989,0.475492,0,0,2.559346,3.088927,1.600538,0,0,11000,60.915894,G4
0.983623,1.446811,0,0,0,2.037594,2.120763,0,0,0,2.19769,2.679899,0,0,0,11000,51.770668,G4
2.379194,3.822533,3.822736,0,0,0.368687,0.836923,0.342301,0,0,1.31712,2.952057,1.339858,0,0,11000,61.822872,G4
1.005725,1.071198,0,0,0,2.357087,2.273015,0,0,0,1.669145,1.720098,0,0,0,1100,26.076427,G5
0.992327,1.071607,0,0,0,2.684137,2.772123,0,0,0,2.575551,2.668509,0,0,0,1100,27.277973,G5
1.008653,1.051207,0,0,0,2.551835,2.74736,0,0,0,2.433961,2.511825,0,0,0,1100,27.534216,G5
0.998374,1.069914,0,0,0,2.702621,2.76564,0,0,0,2.707155,2.788701,0,0,0,1100,27.582676,G5
1.006802,1.066435,0,0,0,2.624911,2.575019,0,0,0,2.089201,2.140681,0,0,0,1100,26.975546,G5
1.011388,1.047727,0,0,0,2.683118,2.779337,0,0,0,2.396351,2.446493,0,0,0,1100,26.07238,G5
1.024735,1.039496,0,0,0,2.56564,2.80478,0,0,0,2.29112,2.3425,0,0,0,1100,28.225647,G5
2.833011,2.923399,3.505751,0,0,2.693469,2.669412,0.063381,0,0,6.441021,6.520558,0.567594,0,0,1100,38.814545,G5
1.035884,1.050099,0,0,0,2.55044,2.284743,0,0,0,1.768462,1.740856,0,0,0,1100,27.032518,G5
1.036903,1.084454,0,0,0,2.315653,2.013807,0,0,0,1.647765,1.631936,0,0,0,1100,27.724827,G5
2.4181,2.459219,2.933665,2.216439,0,2.433278,2.950231,0.037503,2.174145,0,5.104704,5.318959,0.260904,4.736605,0,1110,21.489393,G6
1.076617,1.089076,0.973556,0,0,2.563181,2.898028,2.566,0,0,3.01018,3.086457,2.910534,0,0,1110,10.384226,G6
1.077235,1.080205,0.964472,0,0,2.585234,2.965057,2.627952,0,0,2.95822,3.024344,2.858088,0,0,1110,10.101941,G6
1.077524,1.078528,0.954087,0,0,2.523379,3.060706,2.584339,0,0,2.257991,2.318944,2.147071,0,0,1110,10.560402,G6
2.533873,2.546762,3.536907,2.287738,0,2.711172,2.86654,0.133845,2.487757,0,6.851732,6.921296,1.31241,6.485574,0,1110,19.605692,G6
1.09476,1.076093,0.965974,0,0,2.421434,2.640108,2.431112,0,0,2.104511,2.124966,1.978572,0,0,1110,10.351235,G6
1.142735,1.119586,0.955702,0,0,1.46359,1.875803,1.552086,0,0,1.217409,1.278009,1.057071,0,0,1110,10.002186,G6
1.098,1.070514,0.963577,0,0,2.531187,2.719595,2.526144,0,0,2.500471,2.509493,2.366792,0,0,1110,10.585835,G6
1.075703,0.951493,0,0,0,2.710261,2.584366,0,0,0,2.322615,2.17878,0,0,0,1110,14.859858,G6
1.114637,1.164376,1.025865,0,0,2.154826,3.032161,2.165119,0,0,2.135258,2.339657,2.051948,0,0,1110,17.37314,G6
