@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,3,7-11,264-327,328'

@attribute numFingers numeric
@attribute ratio numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,1,0,0,0,0,0.999998,0,0,0.0425,6.75,9.174167,4.439722,0,0,0,0,4.935278,18,17.187222,18.863056,8.875,0.028611,0,0,10.123611,18,17.596111,18.514723,18.752501,0.633333,0,0,4.668056,18,18,18,18.479445,0.633333,0,0,4.679722,17.808889,18,17.35,17.815556,0.633333,0,0,2.811389,17.982779,14.356112,16.222778,19,0.633333,0.024167,4.2325,8.856112,17.380833,18.232779,16.468611,7.560833,0.077778,0.434722,11.379444,10.014167,3.925833,0.589444,0,0,0,G3
3,0.017313,1.268886,1.629099,0,0,0,0,0,0,0,2.2475,4.474444,0,0,0,0,0,0,3.445555,16.473055,1.973333,0,0,0,0,0,0,9.855,14.7225,0.204167,3.460556,9.283611,9.3875,9.716666,11.2625,14.481389,19,8.222777,3.197778,8.0225,8.6925,13.903611,18.390833,18.700834,19,10.133333,0,0,0,6.885833,17.885555,18.154722,18.978333,10.133333,0,0,0,4.910278,17.810556,18.017221,18.965834,10.133333,0,0,0,0.436111,9.935278,10.288055,9.930833,1.868611,G4
2,0.012781,1.00659,1.367093,0,0,0,0,0,0,0.216944,7.978333,0,0,0,0,0,0,0.1825,17.399445,2.121667,0,0,0,0,0,0.001389,11.276389,10.044444,0,0,0,0,1.686111,8.039166,15.120277,16.574722,0,0,0,0,4.687222,16.001667,17.495832,16.798056,0,0,0,0,6.670833,17.911388,17.542778,16.372499,0,0,0,0,0.428889,16.967501,17.964445,15.833889,0,0,0,0,0,6.816667,11.189445,4.200555,0,0,G4
2,0.011889,1.045006,1.365276,0,0,0,0,0,0,0,0.075,8.489445,0.003056,0,0,0,0,0,0,15.925,4.607778,0,0.244167,7.062222,5.133611,0.920278,0.372778,7.226944,14.393333,0.040278,0.29,7.217222,11.523334,16.883888,17.325834,17.165833,18.121389,0.943333,0,0,0,7.253334,16.9925,17.668056,18.64889,0.95,0,0,0,7.164722,17.100555,17.829166,19,0.95,0,0,0,4.338056,16.993889,16.321388,18.215,0.95,0,0,0,0,0.135833,2.22,3.020278,0.6,G4
3,0.016734,1.283837,1.614403,0,0,0,0,0,0,0,1.465,6.693333,0,0,0,0,0,0,0.734444,15.126667,1.207222,0,0.729167,11.120277,8.037778,4.259444,3.160278,11.648056,11.951389,0,0,1.783333,7.250834,15.506667,17.633055,17.982222,17.645,1.186389,0,0,0,7.4325,17,17.946945,18.126944,2.212778,0,0,0,2.25,17.384167,17.475277,18.3325,2.216667,0,0,0,0.171389,6.5875,9.061389,13.800555,2.230556,0,0,0,0,0,0,0.622778,1.105278,G4
3,0.01771,1.282826,1.686177,0,0,0,0,0,0,0,0.025,10.070833,0.477778,0,0,0,0,0,0,13.217778,7.84,0,0.604444,1.231944,0.065556,0,0,3.1675,17.443611,3.053056,6.315278,15.206944,17.637222,15.65,15.784445,16.407499,19,10.680278,0,0,0.685833,11.535,18.165001,18.700834,19,10.766666,0,0,0,3.841389,17.58639,17.858055,18.996389,10.766666,0,0,0,0.169722,15.545834,17.838888,18.996944,10.766666,0,0,0,0,5.145,7.503056,7.3175,5.077778,G4
3,0.017813,1.305858,1.692554,0,0,0,0,0,0,0,0.102778,7.675278,0,0,0,0,0,0,0.749722,16.535555,6.993889,0,0,0,0,0,0,5.970278,18.824444,4.027222,8.552222,16.159166,14.910833,13.868611,15.17,16.990833,20,12.212778,0.235833,0.885556,4.2475,14.099167,19.474722,19.735556,20,13.333333,0,0,0,6.873889,18.404444,19.384167,20,13.333333,0,0,0,0.206111,16.477501,19.296944,20,13.333333,0,0,0,0.034444,8.595555,9.585556,10.905278,4.841111,G4
3,0.017429,1.285318,1.654193,0,0,0,0,0,0,0,0.519444,4.424445,0,0,0,0,0,0,1.144167,15.841945,2.668333,0,0,0,0,0,0,7.643889,14.046111,1.943333,3.507778,9.368333,10.546667,9.387222,9.958889,12.388056,17.003334,10.2925,3.3275,6.256667,7.418334,12.713611,17.038889,17.7775,17.553612,11.901389,0,0,0,6.245555,16.376667,17.199167,18,12,0,0,0,0.203889,11.835278,17.059166,17.997223,11.950277,0,0,0,0,6.234445,6.960556,7.864444,1.493056,G4
3,0.017021,1.300964,1.621678,0,0,0,0,0,0,0,0.354167,7.066667,0,0,0,0,0,0,0.407222,14.103611,3.453611,0,0.450833,1.715556,1.063333,0.007778,0,5.498889,16.403889,1.697778,4.571111,13.7725,16.51,14.594444,14.932222,15.837222,18,8.213889,0,0,0.610556,10.388889,17.155001,17.583334,18,9,0,0,0,2.322778,16.199444,17.184166,18,9,0,0,0,0,12.364166,17.2325,18,8.968889,0,0,0,0,1.549167,7.351666,5.053611,1.930278,G4
3,0.017078,1.267454,1.62279,0,0,0,0,0,0,0,0.515556,6.142222,0,0,0,0,0,0,0.152222,16.621666,3.073333,0,0,0,0,0,0,7.502222,15.4525,1.494722,3.034167,12.325277,11.503056,10.950556,10.995,14.295278,19,6.725833,0.918056,4.166667,7.465,12.108889,18.453611,18.671944,19,6.966667,0,0,0,3.049722,15.867222,18.09639,18.966389,6.966667,0,0,0,0.600556,16.832222,18,18.874445,6.966667,0,0,0,0.071111,8.714444,9.245277,9.550834,1.69,G4
2,0.011987,1.055957,1.372786,0,0,0,0,0,0,0,2.208333,7.01,0,0,0,0,0,0,2.941944,17.584999,4.06,0,0,0,0,0,0,9.791667,17.408611,3.608056,1.738056,6.509167,9.7325,9.659166,13.196944,17.646111,19,8.55,4.811111,11.546945,9.197778,16.205278,18.664444,18.731112,19,8.55,0,0,0,7.158333,17.792223,18.267221,19,8.55,0,0,0,0.821667,15.930278,18.218889,19,8.619445,0,0,0,0.333889,8.681945,9.98,6.296945,1.395,G4
2,0.019279,0,1.020514,1.061996,0,0,0,0,0,0,0,0,0,0,6.009722,10.339167,7.408056,2.010278,1.003056,1.944167,2.311944,0,3.459167,10.708611,16.601944,18.620001,18.733612,18.623888,14.8975,1.164444,0,0,1.194722,15.535277,18.994722,17.968334,17.224167,1.205,2.026944,6.95,16.52389,17.342222,18.195555,15.825,18.087223,12.501111,7.451389,11.488611,6.855834,0.781111,6.788333,17.129723,17.655556,7.783889,0,0,0,0,1.218889,9.789444,5.0275,0.412222,0,0,0,0,0,0,0,0,G5
2,0.019031,0,1.024568,1.053821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323333,0.369444,0,3.050555,7.743055,10.800278,8.485556,13.218889,14.779445,17.206944,4.635,5.303889,7.950833,7.703611,17.073889,18.934444,18.134445,17.960556,13.247222,0,3.4375,11.568334,17.15889,17.633055,18.2125,19.262501,11.8775,5.120833,14.806111,7.609722,0.415,3.855,12.506111,7.455833,1.036389,0.236389,0.099444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
2,0.018852,0,1.018045,1.050206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084722,0,4.037778,9.613611,10.8575,9.336667,12.967778,14.045,15.633056,4.074167,2.416667,5.843333,7.744167,15.757222,18.821667,18.003334,17.881945,12.687222,0.143889,5.756111,12.501389,15.787222,16.444723,17.904722,18.18111,12.493333,7.034722,11.733334,6.225833,0.546944,5.364167,12.555833,10.130278,1.730833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
2,0.018789,0,1.019863,1.049865,0,0,0,0,0,0,0,0,0,0,0.5175,1.853889,0.134167,0,0,0,0,0,3.325278,13.029166,15.751667,10.749722,9.252778,7.234445,10.082778,0.511944,0,0.040833,3.254444,14.048333,17.962778,17.190556,15.173611,8.6975,7.065556,15.110833,15.676666,13.073055,16.603611,17.466667,18.122223,12.642222,0.285,0.132778,0.036389,0,6.763333,16.725,16.3575,10.629167,0,0,0,0,0.040278,1.415,0,0.763611,0,0,0,0,0,0,0,0,G5
2,0.019128,0,1.009796,1.064378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,13.576111,13.385278,11.654445,12.4475,15.4975,15.765278,5.016389,0.788056,2.900556,5.5075,15.445556,18.953056,18.023333,17.665001,12.475833,1.381667,8.296389,15.218889,16.075277,15.755278,18,17.958889,12.712222,7.333055,9.325277,4.143055,0.070556,3.548611,12.545,10.758889,1.839167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
2,0.018975,0,1.022127,1.056644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,14.373611,14.199722,11.291667,14.501111,15.118889,15.053056,2.514722,0.053333,0.485,4.042778,16.193056,19,18.182222,18.438889,12.245277,0.570556,7.291945,14.166111,17.180555,15.124166,17.895834,18.236666,12.7125,7.675278,11.335,5.836945,0.479167,6.373889,15.738334,13.134444,2.803611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
2,0.018805,0,1.027052,1.052291,0,0,0,0,0,0,0,0,0,0,4.313889,11.068611,6.168611,1.3775,0,0,0,0,0.923056,6.892778,13.629444,16.076111,13.139167,10.932777,10.146111,0.133333,0,0.008333,1.863056,10.490556,19,18.2075,16.105833,0.535556,8.273611,15.133333,16.763889,16.295555,18.678888,18.133333,17.896389,10.573055,1.364722,0.921944,0.066944,0.023611,6.919167,15.723333,17.836666,12.499444,0,0,0,0,1.654444,11.520833,4.959445,3.906389,0,0,0,0,0,0,0,0,G5
2,0.018422,0,1.031838,1.032899,0,0,0,0,0,0,0,0,0,0,4.680833,10.2175,3.794445,0.013056,0,0,0,0,0.070833,4.124444,14.5525,13.793056,10.458333,13.973611,7.508611,0,6.391389,12.359445,12.657778,17.402779,17.597778,17.996944,18.539444,1.624167,1.210556,2.694167,4.275278,7.088333,17.3125,16.992222,18.449722,9.926111,0,0,0,0.289444,9.878056,13.658611,14.575556,13.300278,0,0,0,0,0,0,1.547778,7.9575,0,0,0,0,0,0,0,0,G5
2,0.019224,0,1.016772,1.048854,0,0,0,0,0,0,0,0,0,0,3.028333,6.501111,1.854167,0,0,0,0,0,1.595278,8.398889,15.189167,11.493611,9.0475,7.015278,8.1425,0.398611,0.502778,3.238889,5.019444,14.061666,17.977777,16.678333,17.604723,9.076389,6.858889,12.759444,13.955833,12.071667,17.262222,17.003334,17.795,10.049444,0,0,0,0.265556,11.143056,15.673889,18.0975,12.6425,0,0,0,0,1.808889,5.089722,2.885833,3.915278,0,0,0,0,0,0,0,0,G5
2,0.018755,0,1.031369,1.037305,0,0,0,0,0,0,0,0,0,0,2.630278,7.641111,3.673333,0.033056,0,0,0,0,0.421111,6.849722,14.268611,13.4475,11.193334,9.236389,9.382778,0.611111,0.345556,2.8075,5.4675,16.76111,18,17.156111,16.250834,7.191667,6.840833,13.459444,13.436944,13.393611,16.708055,17.005278,17.947779,7.565278,0,0,0,0.876389,15.122778,17.286667,17.09,11.907222,0,0,0,0,2.123333,8.083333,3.651389,5.048611,0,0,0,0,0,0,0,0,G5
3,0.015212,0,1.052125,1.0939,1.006284,0,0,0.0025,4.038889,0.216389,0,0,0,0,0,7.050556,21.978056,19.152779,9.216945,4.404167,0.707222,0,2.15,17.976389,22,22,21.67639,21.963055,20.57,2.633611,6.358333,22,22,21.982779,21.673611,22,22,11.302778,10.7825,22,22,22,22,22,22,13.935555,4.081111,22,22,22,22,22,21.851667,3.005,0.601111,14.74,21.978056,22,18.597778,21.258333,20.398611,1.529722,0,0.0025,2.9625,2.430278,0.146111,0.935,2.851389,0,G6
3,0.015099,0,1.062312,1.094016,0.99819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099167,12.854445,16.134722,12.4925,9.576944,9.494166,10.529445,2.105556,3.878611,8.456944,9.4225,16.525,19,18.44861,18.812222,11.952778,3.736111,7.601111,11.733334,16.887777,18.961945,18.840279,19.058056,13.080556,0,5.872222,10.939722,10.391666,15.913889,15.130278,12.068889,3.906389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G6
3,0.015395,0,1.050752,1.106624,0.999292,0,0,0,0,0,0,0,0,0,0,0.979167,1.261389,0.125278,0,0.443333,0.493611,0.500278,0.672778,13.768611,16.497778,17.866388,16.63611,18.048889,17.799444,12.593889,3.589444,8.229167,10.99,14.048611,19,18.995832,19.072779,12.876945,6.012222,8.511666,9.153611,11.476389,18.991667,19,18.496389,12.964444,0,6.069167,15.955277,14.397778,11.913333,17.420279,13.990278,5.502778,0,0,0,0,0.004722,0.390556,0,0,0,0,0,0,0,0,0,0,G6
3,0.015289,0,1.054394,1.096576,1.00886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290833,0.236667,0,2.045556,10.269167,12.882222,11.682777,13.6425,18.222778,17.931667,8.026389,0.872222,7.391667,9.798611,15.919723,19,19.007778,18.781111,13.036944,7.901389,14.7225,12.158055,15.150278,19,18.945,19.351944,9.1225,0,4.785,14.12,13.239166,12.81,12.386111,5.058611,0,0,0.256111,0.339722,0,0,0,0,0,0,0,0,0,0,0,0,0,G6
3,0.015566,0,1.071209,1.097627,1.000767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171667,0,0.755278,12.774445,14.8025,12.521389,13.957778,17.550556,17.851389,5.946389,0.658333,4.062778,8.096666,14.318611,18.8025,18.398333,18.232779,12.700556,8.585834,12.085556,11.023334,13.443055,18.198334,18.258055,18.809999,10.443889,0,0.707778,13.366111,12.851666,11.813611,12.751389,7.441945,0.208611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G6
3,0.015577,0,1.07042,1.093647,0.994089,0,0,0,0,0,0,0,0,0,0,0.015278,0,0,0,0,0,0,0.0475,12.390278,14.921111,13.086389,10.925278,16.518333,14.779166,4.086389,0.788056,4.596667,6.498611,13.615278,18.1675,18.520834,18.317778,12.434167,6.996666,11.1575,12.295834,12.716389,17.574722,18.13139,18.7225,12.565833,0,0.159722,14.075556,12.803611,14.095,13.801945,11.129723,2.205278,0,0,0,0,0.119444,0.028056,0,0,0,0,0,0,0,0,0,0,G6
3,0.015452,0,1.065323,1.089836,0.998829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.500278,15.9175,12.779445,11.820556,12.693889,14.814722,4.113333,0.843611,4.5125,7.958889,14.438334,18.128334,18.416666,18.371666,11.785833,6.977778,11.9775,11.318334,11.945,17.875,18.031944,18.86861,12.194167,0,2.796389,13.684444,12.015278,14.144167,12.971389,9.134722,1.249444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G6
3,0.015818,0,1.058643,1.100686,0.981466,0,0,0,0,0,0,0,0,0,0,5.142222,4.636667,0.003333,0,0,0,0,0.396944,2.059722,10.310278,13.820556,7.421667,4.624166,4.184166,0,6.496389,13.821111,15.128056,15.531111,17.99361,17.160555,17.338055,1.715833,0,5.323611,15.539444,17.276388,17.585833,17.334723,18.362223,10.685,0,0,0.163889,3.032778,11.787778,14.878056,14.156389,12.747778,0,0,0,0,0,0,0.241111,4.791111,0,0,0,0,0,0,0,0,G6
3,0.01405,0,1.028947,1.076589,1.034727,0,0,0,0,0,0,0,0,0,0,0.544167,0,0,0,0,0,0,1.299167,12.545555,15.904445,11.705,7.728889,6.8,5.8625,1.1775,7.382222,12.363889,12.049723,15.9075,18.836945,17.361389,17.858055,12.050834,1.145278,5.779444,8.385278,15.588611,18.4475,17.862778,18.781389,12.631389,3.581111,13.176666,14.050834,14.725278,18.363333,18.989445,17.241945,6.9375,0,0,0,0.301389,2.151111,1.739722,0.045278,0,0,0,0,0,0,0,0,0,G6
3,0.014772,0,1.048856,1.088415,1.001226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048611,13.073889,13.406944,8.621944,5.194167,5.908333,5.646389,0.492222,4.628889,7.830833,10.492222,16.981112,18.478056,18.014166,18.015278,10.535277,2.9075,7.335834,12.065278,16.524723,18.4275,17.851944,18.9475,12.666667,0.143056,11.120556,11.974722,11.540833,17.065556,16.079445,12.391945,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G6
2,0.011602,1.507324,0,0,0,1.686507,0,1.936944,7.877222,11.283889,9.911389,6.611111,0.360278,0,0,5.563056,10.564722,14.8,20,20,11.082222,0,0,0,1.617222,15.711945,19.098888,19.948055,11.666667,0,0,0,2.056389,16.272499,19,19.482779,11.666667,0,0,0,0,4.250556,17.988056,19.357779,11.666667,0,0,0,0,0,5.432778,18.178888,4.268611,0,0,0,0,0,8.481389,5.890278,0,0,0,0,0,0.029444,9.631111,0.006111,0,0,G7
2,0.010613,1.365978,0,0,0,1.547323,0,3.083333,9.035277,10.83,9.232778,3.197222,0,0,0,1.346667,8.21,10.752778,19,18.833334,6.476389,0,0,0,2.471944,14.354722,19,19,7.6,0,0,0,3.605833,18.247778,19,19,7.6,0,0,0,0,7.888055,18.358334,16.270277,7.6,0,0,0,0,0.479722,13.074166,14.364722,1.900833,0,0,0,0,5.110556,13.338889,0.505556,0,0,0,0,0,8.759167,0.614167,0,0,0,G7
2,0.010653,1.418856,0,0,0,1.585526,0,4.760278,8.242778,6.787222,4.428889,0.449444,0,0,0,1.573611,10.025,13.042778,18.991112,17.164167,5.573333,0,0,0,3.261389,13.068055,17.71611,18.983334,9.816667,0,0,0,3.074445,16.906389,18,18.734722,9.816667,0,0,0,0,9.1025,17.998333,17.135555,9.816667,0,0,0,0,0.481944,11.342778,17.039722,5.993333,0,0,0,0,1.845833,14.074445,1.955556,0,0,0,0,0,8.189722,2.3975,0,0,0,G7
2,0.010793,1.36476,0,0,0,1.575543,0,2.710556,7.129445,5.793611,7.440556,0.900278,0,0,0,0.919444,8.633889,12.404445,17.749722,16.676945,4.691389,0,0,0,1.017222,11.420555,16.924166,18,7.5,0,0,0,1.333611,15.179167,17.236111,18,7.5,0,0,0,0,6.240556,17.009167,17.391666,7.5,0,0,0,0,0.160278,9.899445,16.373611,3.328611,0,0,0,0,1.111667,12.466666,0.996111,0,0,0,0,0,6.671389,2.755833,0,0,0,G7
2,0.010667,1.35998,0,0,0,1.549273,0,1.838333,10.134167,9.518333,10.049167,5.132222,0.4825,0,0,0.544444,5.966389,11.023056,18,18,3.6,0,0,0,2.228333,15.450277,16.463612,17.992222,3.6,0,0,0,1.083055,15.092778,17.884722,17.939167,3.6,0,0,0,0,5.181389,17.741112,17.224445,3.6,0,0,0,0,0.077222,10.159445,14.229722,1.378056,0,0,0,0,0.6075,12.676945,0.964444,0,0,0,0,0,4.9,4.088333,0,0,0,G7
2,0.010679,1.362768,0,0,0,1.546107,0,5.116111,10.586667,11.938611,11.933333,8.396389,1.461944,0,0,1.638611,7.910278,11.055555,19,19,10.442223,0,0,0,2.326944,16.638334,18.216944,18.915001,10.45,0,0,0,1.329444,16.042223,18,18.345833,10.45,0,0,0,0,4.354445,17.761944,18.476667,10.429444,0,0,0,0,0,6.556111,15.043612,2.471667,0,0,0,0,0.010556,11.710278,2.401111,0,0,0,0,0,1.666389,6.578889,0,0,0,G7
2,0.010435,1.373933,0,0,0,1.517443,0,9.883889,11.201667,9.85,8.156389,1.334167,0,0,0,2.934444,9.564722,14.309167,19,18.250555,11.0475,0,0,0,10.838333,16.422222,18.995277,19,16.15,0,0,0,11.350555,18,18.492777,19,16.15,0,0,0,2.588333,17.287222,18.112778,19,16.15,0,0,0,0,6.665555,16.915277,18.201111,9.417778,0,0,0,0.376111,9.857778,12.772778,2.823056,0,0,0,0,7.015555,7.584722,0.0375,0,0,0,G7
2,0.010907,1.388334,0,0,0,1.589092,0,7.934722,12.518611,7.771667,3.344167,0.2125,0,0,0,1.5625,10.565833,17.648333,20,18.045555,5.514167,0,0,0,5.986667,16.990555,19.414722,20,13.333333,0,0,0,5.994167,19,19.000278,19.651112,13.333333,0,0,0,0.721389,14.346389,19,19.062778,12.903334,0,0,0,0,6.413889,18.715834,18.906944,12.615556,0,0,0,0,2.980833,16.022223,9.255,0.303056,0,0,0,0.763056,10.517222,2.785556,0,0,0,G7
2,0.012078,1.409221,0,0,0,1.737786,0,6.003889,11.436944,4.1475,0.143056,0,0,0,0,2.248055,12.764167,19.613333,18.210833,8.685555,0.096944,0,0,0,6.141389,16.220833,19.653334,20,9.978333,0,0,0,8.895278,19,19.1075,19.942499,12,0,0,0,5.087222,18.931944,19,19.186666,12,0,0,0,4.297222,18.248888,18.030001,18.567223,12,0,0,0,0.009722,11.4075,18.066944,13.928611,3.223889,0,0,0,2.844445,8.548056,0.030556,0,0,0,G7
2,0.012448,1.535126,0,0,0,1.813022,0,1.308333,11.143611,4.119167,0.376389,0,0,0,0,0.048611,6.625278,16.589167,17.613333,5.886111,0,0,0,0,3.751389,14.132778,19.761389,19.742222,2.468333,0,0,0,8.642222,19,19.340279,20,3,0,0,0,6.068333,19,19.247223,19.938334,3,0,0,0,1.483333,13.751111,19.576389,18.871389,2.042778,0,0,0,1.032222,12.991667,7.383333,1.133056,0,0,0,0,6.230834,1.333055,0,0,0,0,G7
3,0.009312,1.079202,1.433628,0,0,1.353515,0,0,0,0,7.221667,0.338333,0,0,0.335556,0.581111,0,0,9.498333,14.481944,0.761667,0,7.431389,19.177221,15.351944,9.448889,7.076944,17.784721,14.734445,0.079444,0,0.535,5.819445,16.548334,20.526112,20.048611,20,7.793889,0,0,0.035556,16.728333,20,20,20,13.544167,0,0,0.296389,16.653334,19.886944,20,20,13.921389,1.600278,13.967222,13.896111,13.977777,15.810833,17.160278,18.495277,13.996667,0,0.121389,0,0,0,0,0.171111,5.063056,G8
3,0.009687,1.280525,1.558194,0,0,1.483399,0,0,0,0,7.804444,0.645556,0,0,0,0,0,0,13.181111,14.406111,0.608889,0,3.083333,6.820556,5.819167,3.253611,2.825,17.958611,14.209444,0.050833,5.470833,11.582222,14.355278,19.019167,19.990278,19.879723,19.581388,4.197222,0,0,0.005556,16.453611,19.072222,19.324722,19.979723,11.271111,0,0,0.563889,17.107222,19.022499,19.644167,20,13.333333,0,2.064445,8.996944,16.895834,19.210556,19.700834,19.291389,13.496667,0.015278,10.352222,6.775278,0.604722,0.953056,0.263056,1.666389,7.453611,G8
4,0.010678,1.373678,1.696364,0,0,0.696834,0,0,0,0,5.802778,2.943056,0,0,0,0,0,0,5.530833,13.924167,1.879444,0,1.145278,8.615833,8.547222,6.399722,4.4025,16.178888,13.099167,0.001111,0.573889,7.136944,8.735833,15.695833,18.8475,19,18.985277,2.548611,0,0,0,13.443611,18.006111,18.28389,19,3.483333,0,0,0,12.606944,17.624166,18.501667,19,3.498889,0,1.236111,8.730556,14.356667,15.580833,18.253611,17.295,3.651111,0,5.246666,6.421945,0.024444,0.181944,0.011944,2.2375,1.8225,G8
4,0.010698,1.371171,1.694027,0,0,0.696752,0,0,0,0,6.839167,3.107778,0,0,0,0,0,0,5.3725,17.875555,5.063056,0,2.3175,7.336945,9.298056,7.708611,7.682778,14.064722,18.088612,2.157222,3.771667,8.055,11.94,17.057501,19,19.004168,19,9.823889,0,0,0,12.962778,19,19,19.012501,10.348056,0,0,0,11.615833,18.811111,19.237499,19.923056,10.666667,0,0.85,7.513611,14.307777,17.518888,18.466667,17.950001,10.250556,0,6.518333,8.796945,0.896944,0.072222,0.479722,0.023889,0.512222,G8
3,0.009731,1.205469,1.509367,0,0,1.431585,0,0,0,0.8775,8.256945,0,0,0,0,0,0,0.038333,14.870277,6.104167,0,0,0.167222,12.045834,14.914166,12.366111,14.194167,19.450834,1.751389,0,0,0,1.461667,19.036667,20.330833,20.390833,8.851666,0,0,0,0.427222,17.232222,20.005833,20.864166,14.986944,0.056389,0,1.671944,10.299167,14.754444,19.395834,19.479723,21.518055,0.733333,0,1.875278,3.736111,0,0.067778,3.244722,21.634722,0.740833,0,0,0,0,0,0,9.725555,0.511111,G8
3,0.009711,1.183859,1.504621,0,0,1.462857,0,0,0,0,1.653889,7.627778,0.011389,0,0,0,0,0,1.1325,16.836945,11.096389,0,0,1.515556,5.420556,6.783056,6.403333,9.436944,14,0,0,7.918611,12.635555,16.104445,20.924444,20.950556,14,0,0,0,0,2.132778,19.991112,20.449444,14,0,0,0,0,0.787778,18.840279,20.605278,14,0,0,0,1.356667,10.286667,17.101667,17.474445,11.961945,0,0,0,8.717222,6.0475,0,0,0,0,G8
3,0.009788,1.193446,1.509748,0,0,1.474945,0,0,0,0,9.005834,1.8925,0,0,0,0,0,0,9.114445,18.681389,5.350833,0,0.011944,2.991389,6.942222,8.203889,10.652778,17.125834,19.558056,4.183055,6.688056,15.616667,12.949445,17.885279,19.999722,20,20,10,0,0,0,10.545555,19.784721,20,20.081388,10.203611,0,0,0,10.05,19.997499,19.692778,20.49361,10.5,0,0,5.213056,15.208611,14.0475,13.493333,9.271389,4.438334,0,1.376389,11.52,1.700278,0,0,0,0,G8
