@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,4,5,7-11,194-199,328'

@attribute numFingers numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
2,0.862414,0.73595,1.343868,0,0,0,1.35338,0.306549,0.034357,0.026497,0,0,0,G7
2,0.779082,0.795184,1.346079,0,0,0,1.258792,0.324724,0.039819,0.036044,0,0,0,G7
2,0.614866,0.796316,1.308161,0,0,0,1.254884,0.044907,0.268342,0.019099,0,0,0,G7
3,0.746833,0.783412,1.405082,0,0,0,0.910053,0.035831,0.292788,0.028303,0,0,0,G7
3,0.642406,1.268532,1.155283,1.595858,0,0,1.26984,0.261391,0.157467,0.161287,0,0,0,G8
3,0.691796,1.550729,1.277228,1.652995,0,0,1.298612,0.049751,0.252599,0.256932,0.019387,0,0,G8
3,0.851184,1.598437,1.371208,1.673404,0,0,1.350215,0.085303,0.279662,0.257067,0.018076,0,0,G8
3,0.620343,1.461919,1.352458,1.638643,0,0,1.243378,0.167287,0.233265,0.221694,0.017163,0,0,G8
3,0.529633,1.361272,1.303407,1.572267,0,0,1.221008,0.291947,0.127874,0.12287,0.038349,0,0,G8
3,0.626107,1.388609,1.240043,1.587503,0,0,1.260592,0.258214,0.141689,0.145561,0.024689,0.017948,0,G8
3,0.793669,1.454884,1.241509,1.622731,0,0,1.330651,0.051099,0.29312,0.265162,0.02107,0,0,G8
3,0.799647,1.496487,1.244751,1.60292,0,0,1.27593,0.095659,0.288686,0.247388,0.022724,0,0,G8
3,0.815534,1.535446,1.27821,1.63625,0,0,1.276047,0.054317,0.288058,0.249334,0.028706,0,0,G8
2,0.457876,1.068791,1.236981,0.956265,0,0,0,0.289399,0.136106,0.130834,0.039746,0,0,G8
5,1.016714,1.427015,1.082333,1.537084,1.565078,1.335524,1.157142,0.055925,0.076643,0.113668,0.251743,0.019976,0,G9
5,0.940934,1.413689,1.112652,1.449043,1.516773,1.355546,1.191567,0.02358,0.068969,0.045532,0.117745,0.20197,0.018358,G9
5,0.820475,1.36548,1.076802,1.460882,1.476683,1.340255,1.155559,0.094031,0.060879,0.046263,0.11118,0.189303,0.010653,G9
5,1.013903,1.483501,1.17159,1.535913,1.589533,1.424807,1.266383,0.058875,0.060946,0.111624,0.193587,0.084517,0,G9
5,1.098606,1.304054,1.127573,1.459596,1.505324,1.342874,1.177504,0.060987,0.082062,0.121932,0.256468,0.012912,0.017612,G9
5,0.951457,1.361284,1.11837,1.413218,1.483229,1.380355,1.246011,0.022396,0.051086,0.062413,0.103017,0.213252,0.020494,G9
5,0.676148,1.341811,1.169938,1.405533,1.459604,1.362121,1.192858,0.027877,0.033543,0.063742,0.117808,0.026839,0.274444,G9
5,0.798898,1.319125,1.098775,1.477607,1.483329,1.336976,1.131532,0.043521,0.061001,0.099367,0.198125,0.015807,0.182939,G9
5,1.13354,1.343428,1.154607,1.540141,1.579097,1.398395,1.241936,0.058036,0.093288,0.127432,0.237929,0.01227,0,G9
5,1.143635,1.295975,1.157659,1.487169,1.537307,1.360327,1.204427,0.058147,0.103529,0.134029,0.250454,0.015306,0.013282,G9
2,0.669171,-1.17359,0,0,0,0,0,0.013871,0.020007,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.03829,0.025005,0,0,0,0,G1
1,0.566101,-0.706407,0,0,0,0,0,0.031992,0.028809,0.013714,0,0,0,G1
0,0,0,0,0,0,0,0,0.008555,0.015917,0.014952,0,0,0,G1
0,0,0,0,0,0,0,0,0.018554,0.015759,0.113859,0,0,0,G1
0,0,0,0,0,0,0,0,0.04159,0.015929,0.026003,0,0,0,G1
0,0,0,0,0,0,0,0,0.011179,0.021973,0.009615,0.007851,0.022866,0,G1
0,0,0,0,0,0,0,0,0.023992,0.046034,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.008899,0.055423,0.008561,0,0,0,G1
0,0,0,0,0,0,0,0,0.021761,0.005847,0,0,0,0,G1
3,0.428427,0.736359,0,1.247952,1.215227,0,0.937095,0.018998,0.327626,0.075434,0.118597,0.023298,0,G0
3,0.600893,1.034234,0,1.250917,1.268686,0,0.958401,0.017612,0.22697,0.13332,0.038507,0,0,G0
3,0.585449,0.983857,0,1.232073,1.254474,0,0.95335,0.020001,0.276878,0.167703,0.034647,0,0,G0
2,0.347165,0.9458,0,1.160459,0.958814,0,0,0.269158,0.190138,0.100187,0.073027,0,0,G0
3,0.412131,0.949965,0,1.214883,1.204043,0,0.933279,0.274924,0.199647,0.095667,0.078049,0.017804,0,G0
3,0.708656,0.97247,0,1.214866,1.244837,0,1.02053,0.027104,0.31553,0.191407,0.060648,0.017077,0,G0
3,0.767946,1.031809,0,1.221399,1.241763,0,0.989778,0.017448,0.030063,0,0,0,0,G0
2,0.709577,0.913151,0,1.210506,0.9568,0,0,0.05499,0.230019,0.136346,0.04603,0,0,G0
2,0.516266,0.924732,0,1.194529,0.941668,0,0,0.276554,0.227407,0.112827,0.066275,0.019219,0,G0
3,0.518959,0.702197,0,1.239997,1.22497,0,0.963491,0.228711,0.283585,0.103807,0.082037,0.011732,0,G0
2,1.912317,4.437551,0,6.598793,0,0,0,0.207036,0.022559,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.089465,0.023003,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.111218,0.014516,0.034432,0.09214,0,0,G2
1,0.838413,-0.500419,0,1,0,0,0,0.106296,0.021301,0.020381,0,0,0,G2
0,0,0,0,0,0,0,0,0.097477,0.071862,0.036368,0,0,0,G2
1,0.440294,-0.790939,0,1.000002,0,0,0,0.126583,0.022924,0.028029,0,0,0,G2
1,-0.301824,0.648214,0,0.999994,0,0,0,0.308601,0.038416,0,0,0,0,G2
1,-0.38944,0.695994,0,1.000001,0,0,0,0.133869,0.055579,0.021959,0.031371,0.097225,0,G2
1,-0.344222,0.680582,0,1,0,0,0,0.151067,0.05673,0.017462,0.018386,0.133212,0,G2
1,-0.241185,0.662175,0,0.999999,0,0,0,0.355388,0.016434,0.037108,0,0,0,G2
1,-0.199055,0.73561,0,0,0,0,1.000004,0.263949,0.079654,0.043955,0,0,0,G3
2,0.074395,1.139866,0,0,0,0,0.869003,0.204339,0.122234,0.013857,0.027459,0,0,G3
0,0,0,0,0,0,0,0,0.095096,0.13103,0,0,0,0,G3
1,0.048779,0.883641,0,0,0,0,0.999996,0.215448,0.145781,0,0,0,0,G3
1,0.195088,0.879319,0,0,0,0,1.000002,0.081436,0.181691,0,0,0,0,G3
1,0.049099,0.833071,0,0,0,0,1.000001,0.191748,0.156529,0,0,0,0,G3
1,0.060909,0.845208,0,0,0,0,0.999995,0.073459,0.15179,0,0,0,0,G3
1,0.002198,0.860605,0,0,0,0,0.999996,0.105103,0.147234,0,0,0,0,G3
1,-0.014611,0.841087,0,0,0,0,0.999995,0.081734,0.136216,0,0,0,0,G3
1,-0.172701,0.755256,0,0,0,0,1,0.236337,0.088984,0.059275,0,0,0,G3
3,-0.072026,1.53506,1.191159,1.801469,0,0,0,0.012572,0.209557,0.322374,0.023551,0,0,G4
2,-0.35709,1.391002,1.01492,1.518774,0,0,0,0.036414,0.016782,0.045517,0,0,0,G4
3,-0.057814,1.564538,1.292572,1.843639,0,0,0,0.211232,0.329975,0.016022,0,0,0,G4
2,-0.306567,1.238433,1.032243,1.472584,0,0,0,0.270515,0.361467,0.016537,0,0,0,G4
2,-0.456731,1.116702,1.076454,1.406062,0,0,0,0.2089,0.35704,0.02164,0,0,0,G4
2,-0.538603,1.072066,0.968815,1.333692,0,0,0,0.033877,0.026018,0.676017,0,0,0,G4
2,-0.49363,1.131225,0.995287,1.397434,0,0,0,0.180709,0.391627,0.02361,0,0,0,G4
3,0.315553,2.852303,2.361447,3.427055,0,0,0,0.217057,0.343711,0.031353,0,0,0,G4
2,-0.274237,1.283077,0.983621,1.446803,0,0,0,0.243115,0.349407,0.026417,0,0,0,G4
3,-0.071735,3.320397,2.379204,3.822544,0,0,0,0.292893,0.340378,0.021709,0,0,0,G4
2,0.344217,0.714377,0,1.00572,1.071191,0,0,0.135569,0.187508,0.042146,0.020411,0,0,G5
2,0.00125,0.945916,0,0.992334,1.071605,0,0,0.125486,0.159507,0.077038,0.043159,0,0,G5
2,-0.104991,0.900844,0,1.008646,1.051204,0,0,0.242288,0.096599,0.061631,0.072003,0,0,G5
2,0.100275,0.891132,0,0.998371,1.069908,0,0,0.169664,0.185972,0.049962,0.026716,0,0,G5
2,0.230157,0.813929,0,1.006797,1.06643,0,0,0.153565,0.197807,0.060431,0,0,0,G5
2,0.20059,0.809435,0,1.011392,1.047732,0,0,0.138635,0.15872,0.041904,0.015151,0,0,G5
2,-0.008094,0.792402,0,1.024729,1.039491,0,0,0.146634,0.160451,0.092287,0.061909,0,0,G5
3,0.279717,2.213762,0,2.832991,2.923397,0,0,0.117433,0.148685,0.086835,0.046082,0,0,G5
2,0.184218,0.836541,0,1.035887,1.0501,0,0,0.0992,0.168651,0.138644,0.017835,0,0,G5
2,0.29544,0.741945,0,1.0369,1.084446,0,0,0.168224,0.184689,0.112248,0.022221,0,0,G5
4,0.516782,1.581077,0,2.418102,2.459216,2.933666,0,0.034744,0.153967,0.164679,0.099987,0,0,G6
3,0.139307,0.827264,0,1.076623,1.089079,0.973564,0,0.027229,0.057046,0.066844,0.069815,0.038968,0,G6
3,0.094906,0.760551,0,1.077234,1.080203,0.964472,0,0.032632,0.052521,0.061753,0.065191,0.060776,0,G6
3,-0.129805,0.568608,0,1.077521,1.078524,0.954084,0,0.037341,0.078917,0.030143,0.060912,0,0,G6
4,0.465319,1.883136,0,2.53388,2.546745,3.536897,0,0.02105,0.067071,0.075163,0.050571,0.03295,0,G6
3,0.181402,0.792017,0,1.094754,1.076091,0.965971,0,0.027932,0.053021,0.029284,0.056296,0.051676,0,G6
3,0.274874,0.799378,0,1.142736,1.119584,0.955701,0,0.028314,0.07395,0.022444,0.101833,0.01552,0.055448,G6
3,0.13395,0.839703,0,1.098001,1.070517,0.963576,0,0.020085,0.05303,0.026795,0.078835,0.03864,0,G6
2,0.005638,0.638898,0,1.075701,0.951488,0,0,0.013341,0.049557,0.108613,0.021379,0.105961,0,G6
3,0.317525,0.877654,0,1.114633,1.164379,1.025864,0,0.029056,0.153261,0.233538,0.073976,0,0,G6
3,0.623048,1.032663,1.271605,0,0,0,0.86228,0.008248,0.009038,0.320431,0.01657,0,0,G7
2,0.627914,0.723627,1.235741,0,0,0,1.390951,0.013146,0.360597,0.014556,0,0,0,G7
3,0.587678,0.696,1.28493,0,0,0,0.916872,0.010738,0.241783,0.013799,0,0,0,G7
2,0.531465,0.817296,1.200095,0,0,0,1.356032,0.009802,0.368513,0,0,0,0,G7
2,0.683781,0.748672,1.221998,0,0,0,1.396862,0.016374,0.344078,0,0,0,0,G7
3,0.727063,0.633878,1.307666,0,0,0,0.935162,0.019475,0.34221,0.02047,0.014728,0,0,G7
2,0.559888,1.066187,1.169796,0,0,0,1.38805,0.358829,0.013164,0,0,0,0,G7
2,0.408152,1.006429,1.175392,0,0,0,1.354603,0.354279,0.013566,0.010324,0,0,0,G7
3,1.685299,4.407277,4.592912,0,0,0,5.88874,0.008422,0.332069,0.008432,0.009364,0,0,G7
3,1.697408,4.139905,4.253583,0,0,0,5.513563,0.307059,0.010955,0,0,0,0,G7
3,0.496928,1.104342,0.977127,1.414064,0,0,1.250176,0.302853,0.125428,0.010918,0,0,0,G8
3,0.350388,1.251412,0.971274,1.42481,0,0,1.20614,0.287885,0.144593,0,0,0,0,G8
3,0.26795,1.173207,0.966175,1.42344,0,0,1.168821,0.234606,0.126682,0.0845,0,0,0,G8
3,0.356405,1.148731,0.938493,1.42829,0,0,1.246441,0.26678,0.1134,0.014838,0.010022,0,0,G8
3,0.538121,1.155998,0.958416,1.432833,0,0,1.262048,0.275099,0.109297,0,0,0,0,G8
3,0.285648,1.043317,0.907531,1.413912,0,0,1.199218,0.03151,0.256376,0.10675,0,0,0,G8
3,0.095009,0.956007,0.902471,1.391207,0,0,1.158696,0.208502,0.213153,0.10074,0,0,0,G8
3,0.063922,1.040511,0.903415,1.379568,0,0,1.180612,0.260225,0.159406,0.078976,0.020388,0,0,G8
3,0.273822,1.111945,0.904117,1.412387,0,0,1.20786,0.228789,0.097509,0.049622,0,0,0,G8
3,0.497472,1.013234,0.975834,1.425198,0,0,1.26309,0.301648,0.097436,0,0,0,0,G8
5,1.037722,1.157735,1.084769,1.453234,1.50075,1.392012,1.274498,0.123045,0.093723,0.117552,0.163174,0.016319,0.023724,G9
5,0.96735,1.255594,1.052172,1.420335,1.499299,1.387913,1.23492,0.119216,0.092395,0.088555,0.178568,0.010537,0.029283,G9
5,0.972766,1.184164,1.032363,1.423306,1.506554,1.384917,1.239287,0.108136,0.078278,0.108455,0.169242,0.012748,0.0302,G9
5,0.967241,1.250833,1.092051,1.470088,1.511768,1.394813,1.269277,0.115267,0.088982,0.108161,0.163547,0.013266,0.027867,G9
5,1.00079,1.220477,1.093663,1.488353,1.509308,1.400314,1.292467,0.12586,0.104266,0.106881,0.150817,0.010193,0.027886,G9
5,0.910479,1.088166,1.047316,1.403467,1.495557,1.361325,1.222237,0.121303,0.084934,0.109028,0.16114,0.042662,0,G9
5,0.776657,1.085197,1.03597,1.445678,1.480524,1.34196,1.201928,0.029027,0.104588,0.086111,0.089086,0.131704,0,G9
5,0.79672,1.063287,0.966635,1.41541,1.469002,1.330957,1.197116,0.035232,0.117004,0.084319,0.109007,0.15532,0.010279,G9
5,1.012155,1.087691,1.006704,1.408405,1.486613,1.386577,1.251208,0.128685,0.102307,0.127109,0.168285,0.029571,0,G9
5,1.080741,1.177329,1.08332,1.455944,1.508981,1.413108,1.291291,0.131248,0.102341,0.11883,0.169505,0.012767,0.026017,G9
