@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,4,7-11,200-263,264-327,328'

@attribute ratio numeric
@attribute Max_X numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute cellOccupancyNonZ1 numeric
@attribute cellOccupancyNonZ2 numeric
@attribute cellOccupancyNonZ3 numeric
@attribute cellOccupancyNonZ4 numeric
@attribute cellOccupancyNonZ5 numeric
@attribute cellOccupancyNonZ6 numeric
@attribute cellOccupancyNonZ7 numeric
@attribute cellOccupancyNonZ8 numeric
@attribute cellOccupancyNonZ9 numeric
@attribute cellOccupancyNonZ10 numeric
@attribute cellOccupancyNonZ11 numeric
@attribute cellOccupancyNonZ12 numeric
@attribute cellOccupancyNonZ13 numeric
@attribute cellOccupancyNonZ14 numeric
@attribute cellOccupancyNonZ15 numeric
@attribute cellOccupancyNonZ16 numeric
@attribute cellOccupancyNonZ17 numeric
@attribute cellOccupancyNonZ18 numeric
@attribute cellOccupancyNonZ19 numeric
@attribute cellOccupancyNonZ20 numeric
@attribute cellOccupancyNonZ21 numeric
@attribute cellOccupancyNonZ22 numeric
@attribute cellOccupancyNonZ23 numeric
@attribute cellOccupancyNonZ24 numeric
@attribute cellOccupancyNonZ25 numeric
@attribute cellOccupancyNonZ26 numeric
@attribute cellOccupancyNonZ27 numeric
@attribute cellOccupancyNonZ28 numeric
@attribute cellOccupancyNonZ29 numeric
@attribute cellOccupancyNonZ30 numeric
@attribute cellOccupancyNonZ31 numeric
@attribute cellOccupancyNonZ32 numeric
@attribute cellOccupancyNonZ33 numeric
@attribute cellOccupancyNonZ34 numeric
@attribute cellOccupancyNonZ35 numeric
@attribute cellOccupancyNonZ36 numeric
@attribute cellOccupancyNonZ37 numeric
@attribute cellOccupancyNonZ38 numeric
@attribute cellOccupancyNonZ39 numeric
@attribute cellOccupancyNonZ40 numeric
@attribute cellOccupancyNonZ41 numeric
@attribute cellOccupancyNonZ42 numeric
@attribute cellOccupancyNonZ43 numeric
@attribute cellOccupancyNonZ44 numeric
@attribute cellOccupancyNonZ45 numeric
@attribute cellOccupancyNonZ46 numeric
@attribute cellOccupancyNonZ47 numeric
@attribute cellOccupancyNonZ48 numeric
@attribute cellOccupancyNonZ49 numeric
@attribute cellOccupancyNonZ50 numeric
@attribute cellOccupancyNonZ51 numeric
@attribute cellOccupancyNonZ52 numeric
@attribute cellOccupancyNonZ53 numeric
@attribute cellOccupancyNonZ54 numeric
@attribute cellOccupancyNonZ55 numeric
@attribute cellOccupancyNonZ56 numeric
@attribute cellOccupancyNonZ57 numeric
@attribute cellOccupancyNonZ58 numeric
@attribute cellOccupancyNonZ59 numeric
@attribute cellOccupancyNonZ60 numeric
@attribute cellOccupancyNonZ61 numeric
@attribute cellOccupancyNonZ62 numeric
@attribute cellOccupancyNonZ63 numeric
@attribute cellOccupancyNonZ64 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.010568,0.671083,1.120799,1.566854,1.446449,0,0,0,0,0,0,10,96,0,0,0,0,0,0,418,3043,754,0,0,829,694,77,0,1409,3269,453,0,1661,2737,3335,2483,2309,3600,2333,1528,3151,3056,3218,3600,3600,3600,2400,610,3008,3336,3600,3600,3600,3600,2400,0,238,2389,2632,3600,3600,3564,2191,0,0,127,102,208,240,64,56,0,0,0,0,0.011111,0.405556,0,0,0,0,0,0,1.556667,14.53,3.315556,0,0,3.525,2.893333,0.179444,0,6.300556,15.965278,1.859167,0,7.431111,13.089167,16.210833,11.836389,10.751945,18,11.513611,6.819722,14.823611,14.547222,15.289166,18,18,18,12,2.465,13.836945,15.961945,17.723055,18,18,18,12,0,0.800556,10.957222,12.068889,17.977501,17.999722,17.525555,10.664166,0,0,0.558056,0.378611,0.926111,1.195556,0.132778,0.262222,G9
0.009201,0.730756,0.97992,1.245702,1.405805,1.372911,1.222945,0,0,0,0,137,343,0,0,0,0,0,0,143,2988,1080,0,21,1058,1023,393,3,1115,3459,990,81,1979,2615,3358,3107,3163,3600,2400,1494,2918,3421,3494,3600,3600,3600,2400,705,2880,3160,3197,3536,3600,3600,2400,0,0,1690,2377,3223,3036,2550,1230,0,0,684,471,0,0,0,0,0,0,0,0,0.499444,1.416945,0,0,0,0,0,0,0.496667,13.603611,4.867778,0,0.042222,4.460556,4.341389,1.350556,0.0025,4.929722,17.076111,4.466389,0.1725,8.199166,11.228333,15.274167,14.388333,15.056111,18,11.979167,6.155833,13.4075,16.693333,16.419722,17.086666,17.684999,18,12,2.940833,12.915833,15.129444,15.244445,17.199444,17.738333,18,12,0,0,7.243889,10.553889,15.279722,14.634722,12.263889,5.806667,0,0,3.000278,1.8825,0,0,0,0,G9
0,0,0,0,0,0,0,0,303,940,855,734,135,0,0,1383,3328,3600,3600,3600,3076,1766,875,1046,3600,3600,3600,3600,3600,3600,2400,138,3309,3600,3600,3600,3600,3600,2400,0,1343,3369,3600,3600,3600,3600,2400,0,0,531,2471,3600,3600,3600,2400,0,0,0,736,3205,3221,2210,2369,0,0,0,0,79,0,0,338,0,1.028333,3.862778,3.366111,2.614722,0.205,0,0,5.386111,14.336111,16,16,16,12.971111,7.025,3.441944,3.748889,16,16,16,16,16,16,10.720555,0.300833,14.206667,16,16,16,16,16,10.666667,0,5.133611,14.499722,16,16.0725,16.149445,16,10.666667,0,0,1.893333,10.048889,16,16,16,10.666667,0,0,0,2.364444,13.409166,13.494445,8.954166,10.516389,0,0,0,0,0.144722,0,0,1.299167,G1
1,0.734957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,141,275,51,887,1215,1020,1805,2337,2455,2383,2441,2450,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317222,0.472222,1.123889,0.143889,4.1675,6.441389,5.192222,9.062778,11.9775,12.204445,11.556945,11.983055,12.499722,9.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0.084103,0.581342,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,2569,2520,2001,663,11,588,287,723,3585,3600,3600,3581,3183,3506,2204,12,3178,3600,3600,3600,3600,3350,1755,0,1090,3600,3587,3600,3600,3600,2400,0,43,2180,3125,2683,3356,3084,945,0,0,0,0,0,73,658,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.800556,10.877778,10.702778,8.305555,2.491389,0.005,2.006111,0.918333,2.750833,15.390555,15.5525,16,15.839723,13.459167,15.352222,9.433611,0.0125,12.734445,15.128333,16,16,16,14.555278,7.118889,0,3.980278,15.360556,15.178056,16,16,15.991389,10.668612,0,0.090278,8.815278,13.29,11.228056,13.257222,12.547222,3.37,0,0,0,0,0,0.131944,2.405555,6.019722,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,60,162,147,19,0,0,0,976,3033,3600,3600,3404,2163,641,0,1229,3600,3600,3600,3600,3600,3586,2001,48,3310,3600,3600,3600,3600,3600,2400,0,1098,3332,3600,3600,3600,3600,2400,0,0,1262,3600,3600,3600,3600,2400,0,0,163,2070,3592,3307,2614,1172,0,0,0,0,174,33,0,0,0,0.233333,0.619722,0.561111,0.005278,0,0,0,3.8225,12.844444,15.899445,15.866944,14.310833,8.866944,2.107778,0,4.504445,16,16,16,16,16,15.826944,8.452222,0.080833,13.98,16,15.906111,16,16,16,10.666667,0,4.081666,14.466389,16,16,16,16,10.666667,0,0,4.770833,16,16,16,16,10.666667,0,0,0.483056,8.331667,15.831388,14.073055,10.889722,4.660278,0,0,0,0,0.683889,0.054722,0,0,G1
0,0,0,0,0,0,0,0,168,656,420,177,0,0,0,1011,3141,3600,3585,3505,2499,1218,37,1411,3600,3600,3600,3600,3600,3580,2236,225,3572,3600,3600,3600,3600,3600,2400,0,2008,3394,3600,3600,3600,3600,2400,0,0,572,3476,3600,3600,3600,2400,0,0,0,1603,3600,3600,3011,1191,0,0,0,198,729,660,11,0,0,0.413611,2.259167,1.466944,0.407222,0,0,0,3.810278,13.233611,16,15.728611,15.205556,10.315278,4.356667,0.072222,5.367222,16,16,16,16,16,15.729445,9.369166,0.570556,15.294444,16,16,16,16,16,10.666667,0,7.872222,14.561944,16,15.898889,16,16,10.666667,0,0,1.935278,15.050555,16,16,16,10.666667,0,0,0,6.184722,16,15.976389,12.571111,4.725278,0,0,0,0.659722,2.946111,2.547778,0.005556,0,G1
0,0,0,0,0,0,0,0,218,849,702,159,0,0,0,1638,3320,3600,3600,3439,2214,1112,0,1918,3600,3600,3600,3600,3600,3599,1899,297,3468,3600,3600,3600,3600,3600,2400,0,903,3249,3600,3600,3600,3600,2400,0,0,948,3305,3600,3600,3600,2400,0,0,0,1770,3600,3600,3094,1680,0,0,0,389,974,342,118,0,0,0.599722,3.223889,2.286944,0.392778,0,0,0,6.4625,14.275,16,16,14.838056,9.116389,4.108333,0,7.79,16,16,16,16,16,15.955833,7.776389,0.762778,15.056945,16,16,16,16,16,10.666667,0,3.398056,14.037222,16,16,16,16,10.666667,0,0,3.521667,14.071944,15.990556,16,16,10.666667,0,0,0,6.982222,16,15.866389,12.971945,7.077778,0,0,0,1.4025,3.821111,0.898056,0.229167,0,G1
1,-0.667931,0,0,0,0,0,0,27,240,2,115,0,0,0,391,2955,3558,3349,3275,2759,1146,28,1767,3600,3600,3600,3600,3600,3568,2129,354,3266,3600,3600,3600,3600,3600,2400,0,1858,3600,3600,3600,3600,3600,2400,0,16,1126,3203,3600,3600,3600,2400,0,0,0,1146,3600,3600,2956,2066,0,0,0,88,401,283,5,248,0,0.020278,0.650278,0.000833,0.285556,0,0,0,1.250278,12.173333,15.544444,14.181111,14.021111,11.550555,4.243055,0.048611,7.087778,16,16,16,16,16,15.685278,9.0075,1.121111,14.067223,16,16,16.088333,16.006111,16,10.666667,0,7.2325,15.902778,16,16.122499,16.463888,16,10.666667,0,0.011944,4.069167,13.530556,16,16.011667,16,10.666667,0,0,0,4.297222,15.928056,15.802778,12.166389,7.995,0,0,0,0.256111,1.535278,0.920278,0.001389,1.084444,G1
0,0,0,0,0,0,0,0,436,723,563,425,0,0,0,751,3202,3600,3600,3462,2536,1559,395,2257,3600,3600,3600,3600,3600,3600,2390,797,3531,3600,3600,3600,3600,3600,2400,0,2700,3511,3600,3595,3600,3600,2400,0,0,1473,3392,3594,3600,3600,2400,0,0,0,853,3501,3596,3254,2020,0,0,0,0,1025,411,109,366,0,1.516111,2.414722,1.761944,1.554722,0,0,0,2.6375,13.678611,15.987778,15.965834,14.771944,10.195556,5.999444,1.196389,9.717222,16,16,16,16,16,15.93,10.694445,2.890833,15.3275,16,16,16.235001,16.01,16,10.666667,0,10.803056,15.271667,16,16.01,16.727777,16,10.666667,0,0,5.659167,14.498055,15.7725,16.151945,16,10.666667,0,0,0,2.969167,14.291945,15.709444,13.806666,8.361111,0,0,0,0,4.166667,1.197778,0.114722,1.189444,G1
0,0,0,0,0,0,0,0,363,1242,1222,1407,752,44,0,1577,3453,3600,3600,3600,3600,2593,799,1150,3600,3600,3600,3600,3600,3600,2400,69,2628,3600,3600,3600,3600,3600,2400,0,567,2638,3600,3600,3354,3600,2400,0,0,405,3083,3600,3584,3600,2400,0,0,0,703,3581,3562,3299,1711,0,0,0,0,929,540,0,0,0,1.026111,4.556389,4.707778,5.804444,2.5625,0.0575,0,5.864722,14.075277,15,15.016389,15.040556,15.080833,9.806389,2.572222,3.956667,15,15,14.949445,14.808611,15,15,10,0.144444,9.576944,15,15,15.12,15.285277,15,10,0,1.866667,10.165556,15,15,13.118055,15.058611,10,0,0,1.0875,12.000556,14.938611,13.820833,15,10,0,0,0,2.130278,14.347222,14.538611,13.081667,6.564722,0,0,0,0,3.264722,1.666667,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,873,709,123,0,0,0,0,1654,3600,3600,3249,1950,1820,2648,764,225,3355,3600,3600,3600,3600,3409,2254,0,1002,3600,3584,3600,3600,3219,1771,0,215,2653,2863,2941,3041,2991,1488,0,0,0,0,65,397,501,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,3.446389,2.746667,0.411111,0,0,0,0,6.474444,15.999166,16,14.018056,8.069722,7.951944,11.710834,2.910833,0.725833,14.554167,15.927222,15.959167,16,16.270834,15.606389,9.547778,0,3.806389,15.628612,15.229167,16,16,14.44,6.884722,0,0.725833,11.187778,12.190278,12.566944,12.663055,12.198611,5.348055,0,0,0,0,0.168611,1.527222,1.882222,2.690833,0,0,0,0,0,0,0,0,G1
0.012041,0.861251,0,1.957854,2.010384,0,1.364175,0,0,0,0,0,0,0,0,22,1898,557,0,0,0,0,0,103,469,2509,2188,2057,1172,528,35,1213,2268,2866,3582,2731,3600,3600,1005,0,197,1524,3312,3534,3599,3559,2175,0,156,654,98,226,794,2763,2107,0,0,0,0,0,40,1890,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033889,8.206388,2.277778,0,0,0,0,0,0.255833,1.665556,11.065278,10.242778,9.324445,5.042778,2.232222,0.099722,5.251945,10.064167,12.806111,16.928888,11.875834,17.816944,18.643612,4.256945,0,0.76,6.743055,14.303333,16.941668,17.747223,18.116667,10.236389,0,0.5725,2.711111,0.268056,0.691111,3.175278,12.696111,9.953889,0,0,0,0,0,0.099444,9.272223,5.923333,0,0,0,0,0,0,0,0,G0
0.013015,0.461436,0,1.224617,1.244116,0,0.864754,0,539,1005,95,0,0,0,0,0,703,3295,3222,1408,141,0,0,0,0,142,1691,3340,3479,2591,1348,788,2099,2005,1854,2004,3600,3600,2400,1281,2309,2250,2731,2901,3600,3588,2003,0,0,0,0,589,3594,3464,2277,0,0,240,1652,2943,3550,3237,2252,0,0,231,1276,897,511,0,0,0,2.087778,4.275,0.138889,0,0,0,0,0,2.720833,14.964723,14.477777,5.727778,0.31,0,0,0,0,0.319167,7.059444,15.266945,16.653889,11.966945,6.07,3.081111,9.100833,8.745,8.049723,8.454722,18,17.802778,11.352777,5.350278,10.013889,9.900833,12.197222,13.151389,17.637222,16.977222,8.321389,0,0,0,0,1.860833,16.595833,16.234722,10.937222,0,0,0.878889,7.506945,13.953055,17.308332,15.396667,10.790556,0,0,0.828056,5.945556,3.503889,1.865,0,0,G0
0.013016,0.41388,0,1.229299,1.240213,0,0.836934,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,2015,2086,585,44,37,0,0,857,1712,2242,3594,3289,3186,2911,1339,462,942,1511,3479,3373,3600,3600,2381,0,340,2117,2464,2313,2189,2978,1355,0,0,0,0,0,18,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2975,0,0,0,0,0,0,0,9.108611,9.826944,2.2925,0.1075,0.089444,0,0,3.455,8.034166,10.211111,17.833889,15.015833,15.416111,14.736389,6.375278,1.803333,4.145278,6.688889,16.172222,15.968056,18.017778,18.929167,12.451111,0,1.346667,9.630278,11.359167,11.042222,10.321667,14.419167,5.9425,0,0,0,0,0,0.083611,0.138333,0.1375,0,0,0,0,0,0,0,0,G0
0.02434,1.781367,0,4.023008,4.10746,0,3.410824,0,0,0,0,0,0,0,0,0,2124,1290,11,0,0,0,0,1158,1905,2971,2991,3177,1746,1390,2,7,385,1730,3547,3600,3600,3451,740,0,505,1845,2107,2762,3475,3600,2389,0,0,0,0,12,1149,3398,2366,0,0,0,0,0,0,442,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.119722,5.924167,0.019444,0,0,0,0,4.7475,8.477777,13.823611,14.278334,14.797778,8.320556,6.768333,0.001389,0.005556,1.483889,7.749444,16.5525,17.914167,18.196667,17.440556,3.305556,0,2.000278,7.947778,10.043612,13.149445,17.34,18.437222,12.351111,0,0,0,0,0.018889,4.853611,17.255833,12.414722,0,0,0,0,0,0,1.777778,6.008889,0,0,0,0,0,0,0,0,G0
0.012943,0.36219,0,1.190412,1.207986,0,0.880788,0,0,0,0,0,0,0,0,54,2357,950,0,0,0,0,0,603,888,2699,2489,1965,1603,420,58,847,1708,2639,3566,2799,3583,3521,1163,0,119,1011,2752,3551,3600,3583,1678,0,381,1094,782,1024,1645,3424,2398,0,0,0,0,0,0,2733,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096389,10.139722,4.020278,0,0,0,0,0,2.435,3.609722,11.821389,11.691112,8.631111,7.067778,1.707778,0.17,3.491667,7.651111,11.9975,16.916945,12.242222,17.6875,17.722221,5.191111,0,0.411111,4.326111,11.656389,17.317223,18,18.419167,7.591111,0,1.517222,4.637222,3.203889,4.480834,7.084722,16.881111,12.066389,0,0,0,0,0,0,13.517222,10.006667,0,0,0,0,0,0,0,0,G0
0.01283,0.457707,0,1.208405,1.229555,0,0.881295,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,14,2253,2597,679,74,71,0,0,825,1877,2263,3600,3364,3050,2764,1211,679,1338,1855,3340,3312,3500,3600,841,0,342,1582,2673,3020,2594,3269,1818,0,121,376,17,0,0,76,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910556,0,0,0,0,0,0,0.0125,9.770555,11.544723,2.546389,0.249167,0.165278,0,0,3.322222,7.966389,9.638889,16.9925,15.375,13.956111,13.967778,5.656111,2.682222,5.566945,8.3025,15.489722,14.903055,17.057501,18.617777,3.375833,0,1.350833,6.964167,11.291667,14.120833,12.419444,16.294722,8.158611,0,0.507222,1.606944,0.0275,0,0,0.153889,0.038333,0,0,0,0,0,0,0,0,G0
0.013519,0.568438,0,1.226237,1.254268,0,0.87878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2593,2079,990,1057,989,1635,274,547,1468,2707,3600,3600,3595,3572,1564,925,1480,1248,3298,3274,3600,3600,2380,0,141,2270,2213,1539,1301,1694,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483056,11.328055,9.317223,4.423333,4.666945,4.359445,8.090834,1.221667,2.120556,6.504722,12.076944,17.983612,17.475,17.526112,18.263889,7.023056,3.990833,6.573889,5.442778,15.386945,15.099722,17.976389,18.809723,11.964723,0,0.473611,10.354722,10.005834,7.200833,6.004167,7.675833,5.709722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G0
0.023369,-0.014742,0,1.026995,1.029347,0,0,0,0,0,0,0,0,0,0,77,2331,1891,652,55,0,0,0,0,938,2246,3369,3439,3199,2664,1875,751,1590,1977,2597,3600,3600,3432,1910,1691,2331,2136,1909,3253,3435,3162,2400,0,0,64,972,3459,3521,3368,1624,0,0,1080,2193,1255,649,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099167,10.491111,8.463333,2.6775,0.143889,0,0,0,0,3.588056,10.311944,16.407223,16.549444,15.340555,12.3975,8.731944,3.061944,6.9475,9.041389,11.943055,18,17.83639,15.736111,8.610833,7.345278,10.272778,9.870556,8.908334,15.221945,16.001389,14.394444,12.572778,0,0,0.16,4.043056,16.618334,17.101389,16.072222,7.817222,0,0,4.6175,10.362778,5.566945,2.631389,0.081944,0,0,0,0,0,0,0,0,0,G0
0.012594,0.961435,0,2.166436,2.158539,0,1.457891,0,0,0,0,0,0,0,0,0,1473,879,0,0,0,0,0,0,924,2775,2610,1019,793,755,6,1296,2265,2133,2666,3600,3600,3551,2055,353,1023,1757,2354,3600,2851,3534,2400,0,0,330,1727,3600,3451,3600,2400,0,0,1632,1734,1266,1294,706,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.405278,3.474444,0,0,0,0,0,0,3.763056,12.848333,12.272223,4.093333,3.333611,2.951667,0.003056,5.344722,9.959444,9.212222,12.1525,18,17.483612,17.115,9.811944,1.283056,4.274722,7.614444,10.836945,17.398611,12.5075,17.374166,12.211945,0,0,1.208889,7.523056,17.593334,16.793333,18.21139,12.453055,0,0,7.678056,8.388056,5.728889,5.809722,2.883055,0.133611,0,0,0,0,0,0,0,0,G0
0.012185,0.910031,0,2.065204,2.078488,0,1.363215,0,0,0,0,0,0,0,0,0,1109,125,0,0,0,0,0,245,1176,2641,1789,1498,402,561,0,1190,2175,2668,3520,3189,3525,3375,195,0,265,1766,3485,3575,3519,3570,2223,0,164,368,0,51,1016,1571,2400,0,0,0,0,0,0,667,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858611,0.468333,0,0,0,0,0,0.877778,4.912222,12.492222,8.365833,6.927778,1.641111,2.6,0,5.4525,10.36,12.555833,16.711945,15.255,17.921944,17.160833,0.769444,0,1.037222,8.147223,16.826666,17.977222,18.026388,18.567223,11.385555,0,0.6525,1.421667,0,0.128889,4.790278,7.158611,12.741111,0,0,0,0,0,0,3.198611,3.146111,0,0,0,0,0,0,0,0,G0
1,-0.303567,0,1.000004,0,0,0,0,0,0,0,0,0,0,0,1346,2738,2119,1808,1745,365,0,0,0,214,1439,3543,3365,3557,3328,324,0,0,61,3437,3493,3600,3600,2176,0,0,0,793,2146,3327,3413,1646,0,0,0,0,48,2099,2696,1894,0,0,0,0,0,289,1573,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.289166,11.573889,9.005834,7.348889,6.974167,1.207222,0,0,0,0.662222,5.770555,15.3975,14.468056,16.778055,16.271667,1.198889,0,0,0.129167,15.393056,15.028055,17.223055,18.490278,10.116111,0,0,0,3.239722,9.183611,15.152778,16.349167,7.454167,0,0,0,0,0.130833,9.723056,12.334444,8.9425,0,0,0,0,0,1.213333,7.791667,6.948889,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,1541,1671,2029,2723,2226,710,428,1002,1465,2174,3507,3003,3570,3579,2400,0,0,0,1381,3529,3600,3600,1801,0,0,0,0,1119,2226,3288,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.704444,6.386111,6.827222,8.491389,10.865556,8.973611,2.861389,1.712222,4.064445,6.106389,9.056111,14.436389,11.893056,16.085278,16.864445,11.972777,0,0,0,5.641667,15.512222,16.874722,17,8.072778,0,0,0,0,4.085556,9.804167,15.001667,4.720278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,1554,1460,1819,2769,808,190,0,558,1100,2317,2904,3522,3600,3600,1190,0,0,49,2109,3600,3600,3431,959,0,0,0,143,841,1777,2593,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.739722,6.614444,6.322222,7.528333,11.669444,3.323056,0.557778,0,2.170833,4.741944,9.889167,12.129167,16.145277,17.035278,17.807501,5.171389,0,0,0.145,8.84,16.684166,17,16.574722,3.8875,0,0,0,0.533056,3.5275,7.474444,11.343333,7.689445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,1488,1011,127,15,59,347,0,772,2312,3318,3511,3199,2833,3036,881,0,0,0,2592,3600,2711,3355,2372,0,0,0,1052,3385,3600,3453,1094,0,0,0,2081,2883,3504,3505,317,0,0,0,118,1315,435,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.026111,5.449167,3.5825,0.218333,0.013333,0.143056,1.064444,0,2.543056,8.467222,13.258889,14.259167,13.212778,10.588333,11.383333,3.588056,0,0,0,10.170278,14.771389,10.267777,13.640278,10.725,0,0,0,3.475556,13.466389,14.923056,14.051666,4.684444,0,0,0,8.465278,11.203333,13.459444,15.077778,1.120556,0,0,0,0.331667,5.078333,1.286667,2.754444,0,0,0,0,0,0,0,0,0,G2
1,-0.315823,0,0.999996,0,0,0,0,0,0,0,0,0,0,0,1112,2693,2233,1157,731,31,1095,858,303,1555,2435,2795,3600,2370,3281,1650,0,0,50,1378,3600,3600,2349,469,0,0,135,2372,2924,3600,3368,5,0,0,0,1561,3401,3303,3229,46,0,0,0,5,1405,2030,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.621111,10.069167,8.419723,4.206111,2.483333,0.025278,3.921389,3.046944,0.822778,5.370278,9.403055,10.871944,15.368333,8.946111,13.199166,5.712222,0,0,0.079444,4.364444,14.988055,14.591389,8.358889,1.460278,0,0,0.258889,9.110278,11.039722,15,12.887777,0.002778,0,0,0,6.0675,13.677222,12.323055,12.858889,0.063889,0,0,0,0.002222,5.427778,7.984445,0.914722,0,0,0,0,0,0,0,0,0,G2
